,FIPS,crime_per_10k_y,full_pred,live 2a1w1c,min 1a1c,pct_less_hs,pct_hs,pct_some_college,pct_college,unemployment_rate_2019,median_household_income_2019,Food,Medical,Housing,Transportation,Civic,Other,Required annual income after taxes,Annual taxes,Required annual income before taxes
796,19045,286.037456768103,318.94678634665325,293.6534075474901,293.6534075474901,287.38843516680777,249.62432040831712,236.15519578477682,255.04028930593046,248.1760891538101,241.99444222243895,242.51086172789633,253.0045760645514,251.95338874767006,251.95338874767006,251.95338874767006,253.06293875082477,248.91233693870342,200.14859466719753,168.31963396300648
797,19047,128.873528205729,329.6080054829155,281.73882075641484,281.73882075641484,266.3562698443021,229.45574812126924,231.75269799201567,238.16376203334875,235.04178702807909,231.6765537908251,231.7372763718962,241.67485702346949,229.1160611837906,229.1160611837906,229.1160611837906,229.17204891738587,219.28018505255105,176.87992298713345,148.24088457200403
798,19049,102.1059349074665,284.53422084179584,248.367578720438,248.367578720438,246.59601187245644,246.59601187245644,229.77054700215328,228.5091085399272,214.34916766220928,213.22234289927783,213.48558088458094,159.6326676345602,161.76519020665845,161.76519020665845,161.76519020665845,161.76519020665845,170.07393825888408,162.93573537779164,160.4425901431349
799,19051,87.74852826835499,338.62421827548945,304.5153274926178,304.5153274926178,288.5017817803446,273.9218089601308,249.65923307188018,269.1706168551199,259.17071793710795,243.41899837183104,243.76308479329148,261.1983832396344,255.73136068909525,255.73136068909525,255.73136068909525,256.6728289852147,241.820713333196,209.56696253217908,185.3560685624989
800,19053,11.557724412482342,325.3440870622492,283.0836924649737,283.0836924649737,281.04082818037784,257.3432987554715,275.48721786734484,274.6480847357138,264.2729995067202,275.02879041198713,274.0623903702109,214.15355002330833,214.783769123266,214.783769123266,214.783769123266,214.783769123266,205.3027934890026,159.13097218377138,128.45414292171907
801,19055,133.49368610944077,311.9203333594226,252.06417458112162,252.06417458112162,248.21145671253979,200.18919967484788,184.57770763270355,197.95516899648993,191.29516075005296,186.6485352890069,185.71290935826383,191.36578325395496,204.29338330108055,204.29338330108055,204.29338330108055,205.5699199448958,206.3348110910977,158.18392517616056,131.36089832737585
802,19057,499.62637532531113,315.3117342439854,257.38457374326066,257.38457374326066,251.58225559757926,238.28619748594923,244.2675222362763,260.0837767283258,245.43011236176542,244.9228813916314,244.38636594777768,265.5917001113806,271.9905755606195,271.9905755606195,271.9905755606195,274.10808119499865,283.3395424851885,278.7263088291503,277.6292379554698
803,19059,168.85909435871488,326.33982170121425,259.2496626934851,259.2496626934851,256.98357310748264,248.431282345966,237.46572402078053,250.72917239963186,250.51160383937201,214.56615134919127,215.11959668836334,201.68166937415194,205.9156813316805,205.9156813316805,205.9156813316805,206.16111645001934,206.83118093208284,202.26472672089213,204.06301957037292
804,19061,255.5250046515474,347.6854814114455,294.76566038691465,294.76566038691465,288.2524348246583,288.8235583317159,257.1721770732747,261.2296660478702,255.38129072843873,233.64800322637595,233.24880375766782,220.56964865216,229.1296666986359,229.1296666986359,229.1296666986359,230.47377511426248,240.7991433687498,236.11756825069267,236.2222287360682
805,19063,154.06624848684933,305.61225014380295,257.2998021218208,257.2998021218208,250.50773061900318,238.14197432568585,236.356576669221,250.28107920520486,247.0976602413858,245.11368798857063,246.12300261588888,274.96429056197593,248.41457927278842,248.41457927278842,248.41457927278842,250.16764208377134,225.79959369988052,176.9675805263381,147.3284307794822
806,19065,141.62117622824184,304.74630581333685,274.0603786105756,274.0603786105756,268.66906892599894,223.32673159009582,212.89752151732108,234.4250443291742,231.7601618974009,232.2106075554885,232.72702706094594,225.90115692246835,213.30959316793192,213.30959316793192,213.30959316793192,214.58612981174718,210.51154842538494,158.56888189933136,128.29572655301374
807,19067,123.59118852459017,324.157408064759,271.98832068240114,271.98832068240114,270.04403304660985,243.20262505616824,233.09443664047475,266.8770171689583,257.27891700334,254.96120313966034,255.47762264511772,269.0517842248131,241.93475306284788,241.93475306284788,241.93475306284788,243.2112897066631,230.64299134400713,178.184824479412,144.52612707007344
808,19069,100.32102728731942,310.8287285512572,255.60192905744992,255.60192905744992,249.23820228723378,220.66405825717794,223.90865489577754,241.5418137851647,235.07596575046975,234.4741862677966,234.99060577325406,251.99768225053373,238.12253031685142,238.12253031685142,238.12253031685142,239.39906696066663,215.10586456093975,161.34552182137026,129.03416879881442
809,19071,299.7827661115134,306.0603274321409,259.60303625028195,259.60303625028195,255.08911399639007,243.78461669779864,241.58885255368142,261.60702439815304,258.17679211575893,243.99532346983443,245.00463809715285,270.90469660773215,251.97476681113147,251.97476681113147,251.97476681113147,253.72782962211446,241.17453702969232,190.5133450911437,161.65748776338347
810,19073,62.99212598425197,305.5593925132446,254.81485743587635,254.81485743587635,244.20011976716364,206.60839525151175,207.92372909775435,227.91639093146313,222.46821237048684,220.92878582622652,221.44520533168398,227.73750340235654,217.1912022157233,217.1912022157233,217.1912022157233,218.46773885953849,203.91330623417426,150.06190228982354,118.12912570371263
811,19075,60.54160189806103,344.67673583891656,252.73532188826147,252.73532188826147,236.0570529553383,234.06057858272115,218.36826716943418,219.90765074334962,217.44977981007844,207.60996345380923,208.16340879298133,186.9319546434168,190.00635127104155,190.00635127104155,190.00635127104155,190.00635127104155,187.954875814941,178.8522833348629,179.74904048329674
812,19077,25.37593984962406,306.5366007179412,273.0766102596687,273.0766102596687,264.5806287204167,238.5438639728183,225.65564766398455,252.9667035050621,249.51677020546686,232.89591154128232,232.93281860388555,193.55990646226678,195.47011968952523,195.47011968952523,195.47011968952523,196.93774731942545,192.86512386399804,183.46224387671293,176.5274537427741
813,19079,291.3146333220683,341.4656652211943,275.2069451487603,275.2069451487603,265.45010942346306,257.50393899374825,247.37684255115994,242.66758214309272,236.39991845574326,220.62794150759342,221.14436101305088,226.24074357405257,251.4098790574268,251.4098790574268,251.4098790574268,253.16294186840966,282.8279452066264,279.3424974145756,276.81953549955193
814,19081,57.488063918932085,327.274652303037,308.61892170509213,308.61892170509213,293.42949525221917,272.77647431397156,247.55201619843479,253.49049388748273,244.22373204281635,229.74376874904272,229.34456928033467,224.6942561155204,220.06312496391675,220.06312496391675,220.06312496391675,221.33966160773195,219.47435782246504,170.7201690243447,140.20860169036737
815,19083,207.1608190635852,343.86836536289366,252.9320191491263,252.9320191491263,249.97965328996656,240.61854835704796,240.95481044327786,261.3434677968413,259.24287538154,255.717716284678,257.30045341845323,274.17768167013776,253.18598385285438,253.18598385285438,253.18598385285438,254.9390466638374,234.34395439097432,181.4906816722295,146.37724665338823
816,19085,132.4266284896206,300.04570612302507,273.37336761896137,273.37336761896137,262.9026627629293,239.9434694982264,227.86658837476162,256.767695025101,250.34843024694794,237.8679674345182,237.90487449712137,222.18227643691915,223.32204043636682,223.32204043636682,223.32204043636682,224.10893195669428,226.77884136970007,222.7916178290767,222.30107469868793
817,19087,459.3497971246807,324.5274772771681,252.00379818760655,252.00379818760655,246.74624935739857,224.29877995126068,226.90327595999472,254.33723570205734,252.3109481507958,246.0750262800632,246.59144578552068,262.15068001940006,272.7194354797447,272.7194354797447,272.7194354797447,273.99597212355985,291.1635246281838,289.44489692980505,294.8761772312067
818,19089,48.37822979659153,315.487618324857,246.88447596379342,246.88447596379342,246.1486018535357,204.79054273045338,204.64963584017008,217.21979853488443,215.8403647436767,212.93379221245476,213.45021171791223,243.11490692205618,231.65178562096358,231.65178562096358,231.65178562096358,232.9283222647788,214.27144497582057,161.03025063219204,128.9793147600214
819,19091,177.40232312566,316.5529632995281,277.30776144905997,277.30776144905997,270.79462498422566,251.0381970215575,232.63073756395278,254.22954083087154,249.83371308124967,244.9651140280894,245.48153353354687,252.19732928631382,236.40830254476816,236.40830254476816,236.40830254476816,237.6848391885834,218.0103156594617,163.9706333006228,131.21630173147727
820,19093,32.453164183507894,308.1257452706165,250.28343234819584,250.28343234819584,240.65510658961807,223.08371419082323,222.69160793616814,240.8947712369344,228.65854626014502,224.35323503214073,224.86965453759822,227.1988249157861,219.5390351694155,219.5390351694155,219.5390351694155,220.81557181323075,208.6689202682513,156.2679797343447,123.67364808006852
821,19095,89.16879715657542,295.7322103961522,240.65619689211124,240.65619689211124,230.36284942871583,209.79393106491085,217.3012205389026,235.1987619532386,225.21422045228618,209.11673056196537,209.15363762456855,169.29987975791047,168.17145719733216,168.17145719733216,168.17145719733216,168.58041159268865,172.57318473814675,157.07272585070024,152.462034281076
822,19097,255.10733174323343,318.3201648198599,267.4742695212822,267.4742695212822,263.0950542764652,215.11588214257193,202.0297915391939,220.38429663855425,219.79026931424684,213.24360238792164,212.3079764571786,217.8223645803513,216.22973988208358,216.22973988208358,216.22973988208358,217.50627652589878,214.7321756750626,165.91272949696506,136.16013701597728
823,19099,204.3022375959356,317.52864018109835,271.1530148392626,271.1530148392626,252.65220640727483,209.29602326431873,203.11354425947474,220.49360650020796,216.56640340776238,208.8812292638918,209.3481025394915,174.9336532627627,182.27292188963023,182.27292188963023,182.27292188963023,182.68187628498666,207.35944624137792,202.6702887844115,204.4272761471777
824,19101,104.91590503488185,321.9784888890021,292.1345177918437,292.1345177918437,278.49017489583105,269.47808369325276,241.70864480539282,241.87672828516375,233.94029333711373,245.250279178426,245.88996504977536,219.3979256725802,223.06543818025096,223.06543818025096,223.06543818025096,223.3573076834872,214.88493300451606,210.04013668742581,207.95314176131672
826,19105,66.35025184037194,328.4029061638312,298.95287537701864,298.95287537701864,294.48674425422354,234.39249247196722,217.94673648490442,243.63696200197202,239.03745161093357,230.6582547161474,231.1746742216048,207.47493806000838,212.78856651407955,212.78856651407955,212.78856651407955,214.06510315789473,213.17771792491402,164.53036500928482,134.72232632314385
827,19107,59.17743367195976,305.5019094403107,266.00225693814286,266.00225693814286,259.8112397006373,219.5942784392034,214.8640099550107,234.22136544537042,233.48210127672863,230.39691888108135,230.91333838653884,239.2064329514379,219.3511375368328,219.3511375368328,219.3511375368328,220.62767418064797,208.7738595673333,156.51599626562,123.91430314246455
828,19109,145.67382613998237,292.9815192599832,241.21412580186168,241.21412580186168,228.28696249033425,208.04608889428798,216.94038367503322,228.57965173126152,216.8196857612048,215.0274136773581,214.97041067635868,214.1896353972574,218.25389879233092,218.25389879233092,218.25389879233092,218.66285318768738,209.12883055762393,159.0633947653871,127.11498217389305
829,19111,238.80242366638944,299.4166058555957,247.37694106976875,247.37694106976875,237.87048700633017,196.8971430416772,201.18259260666352,216.40342378416187,212.76873636294425,217.403127024503,217.91954652996043,221.97754381936875,217.3772696720662,217.3772696720662,217.3772696720662,218.65380631588144,214.52907113199305,160.34706831979875,133.02149132674208
830,19113,298.7432484908391,332.56071574240224,308.8867939432578,308.8867939432578,285.04265781758124,277.9490738655802,250.72509485735392,255.79610126302097,253.62961503300434,224.10751668537995,224.6239361908374,214.45678511843514,227.69153956485036,227.69153956485036,227.69153956485036,228.65041495082826,240.30230494149964,237.2124583049249,239.0747584609174
831,19115,185.8031929286552,319.93486990631527,287.5326706712123,287.5326706712123,271.27611762330906,244.84269878810431,229.40561249256965,232.6690718842466,227.34565924322104,214.85969705253305,214.92041963360404,249.65092058967613,247.05997577032974,247.05997577032974,247.05997577032974,247.115963503925,248.67736239852866,240.73498927923708,233.75517254623938
832,19117,260.1796756504492,292.7581941468601,249.34002063608492,249.34002063608492,244.45236833220622,205.04390452027204,200.46356293388277,217.59147044902147,210.0684823357112,208.96720718127222,209.4340804568719,219.62175866235842,221.3624417150315,221.3624417150315,221.3624417150315,222.14933323535897,221.21222775840874,215.38808036735293,210.0767683939599
833,19119,228.2950012730205,308.6574982668725,264.29006162858934,264.29006162858934,265.50790140973515,240.0953606102597,213.62620621060773,237.66144126139253,238.354728305059,225.22829183810995,224.8290923694019,200.54439145862898,221.42735192012103,221.42735192012103,221.42735192012103,222.70388856393635,225.8673728536468,185.95342359376485,165.4409546685384
834,19121,99.18068132815868,325.337336155711,272.85602342924324,272.85602342924324,259.33371818227823,260.4455770055058,234.1082080653263,234.34895022641965,224.21637240872442,218.96588615071101,218.08717423914874,172.53337566563877,171.85203090299953,171.85203090299953,171.85203090299953,171.85203090299953,169.2724065798498,159.08109289548085,155.39686960917638
835,19123,276.54411428048166,321.6205735788458,286.29754689819845,286.29754689819845,282.792326150206,231.62199404996556,213.13695727066985,233.66740083814517,227.73202997415564,218.6567405765477,218.25754110783964,212.04696738255853,227.29913751478225,227.29913751478225,227.29913751478225,228.57567415859748,241.39028691461039,234.53333294463883,230.5773085278561
836,19125,61.630039383098335,336.467315991225,277.9100573982564,277.9100573982564,267.6580377826489,259.3392421398299,235.9032449939071,238.07904533586824,224.95506266423453,206.28314436866432,205.404432457102,165.43402163882288,169.75125182929793,169.75125182929793,169.75125182929793,171.09536024492448,171.4098572565518,162.68575974341624,159.34992245721634
837,19127,429.0645234436018,338.78572123983014,317.64812790861964,317.64812790861964,296.8671442514607,273.7825636771762,255.0221428391635,282.9593512653996,260.9426582232302,259.30859589763725,259.3693184787083,285.46588134718405,311.27509733148787,311.27509733148787,311.27509733148787,312.525379637739,334.6336678084062,334.19675727373,335.57065890409604
838,19129,395.67625275238544,316.2338468753126,264.23263632712474,264.23263632712474,260.6885193750292,256.1408783635151,240.54043344234253,240.97097676438602,232.64540420612133,223.72214733435675,223.75905439695998,228.35628037145256,236.77395191040026,236.77395191040026,236.77395191040026,237.47848303019202,245.6027527617317,242.52289986084585,241.5700705885611
839,19131,123.93936504909904,295.89086174834506,263.3661535325952,263.3661535325952,257.1700412958285,237.49966374662378,223.58613962141098,245.2807916276487,245.97407867131523,231.15673735466913,231.6731568601266,240.36740196980935,236.33816526704607,236.33816526704607,236.33816526704607,237.6147019108613,228.84593726430398,187.66068286447864,160.5317458020294
840,19133,182.09408194233689,291.8583068001459,238.56882232771903,238.56882232771903,235.50439574130976,217.99364309302933,222.00969801697255,228.7717108463351,225.7718670001371,233.3067330957476,233.24973009474817,258.3647861434675,236.60701521936545,236.60701521936545,236.60701521936545,237.47459746782422,220.36537606839585,170.84958775950278,137.24448670701543
841,19135,126.84442143411856,312.50707547531516,274.1965119810814,274.1965119810814,266.49447723079567,232.9059566552393,213.18087477718103,227.1556814349886,222.17052766868116,213.115439846408,213.17616242747908,226.54988963236698,225.6747512878352,225.6747512878352,225.6747512878352,227.01721406477267,238.01045278975258,228.52704078861078,223.11641575120095
842,19137,195.5024311183144,316.913831245081,256.64890572044084,256.64890572044084,251.3833918018669,230.28507454808553,230.4209638266746,252.59101791312744,250.32274950701344,256.2092020713928,256.7256215768502,263.2416434520889,243.42605051502957,243.42605051502957,243.42605051502957,244.70258715884478,225.08119682330585,169.54821464312076,136.51447030125635
843,19139,286.2832376713131,331.8789081131301,287.71754151776446,287.71754151776446,287.79979469670053,266.42482009525776,243.18055539521842,263.68322044490185,262.004233887541,235.9277043675911,235.04899245602883,252.63893897889847,257.07946355899895,257.07946355899895,257.07946355899895,257.40085174839203,264.2924886609942,261.4705553519157,257.3643307897553
844,19141,124.0694789081886,318.6450809947146,276.8779546620035,276.8779546620035,274.03409678128463,226.54633918598788,215.85482786529414,234.9212678924049,223.68068055143289,214.66826922993664,215.18468873539405,217.36799909542617,213.69271334853525,213.69271334853525,213.69271334853525,214.96924999235054,202.0521674923851,152.26513743096183,121.3064466482313
845,19143,114.09395973154362,290.31934635826383,276.8870236282998,276.8870236282998,274.38024020226976,245.4501113219986,228.93910632006347,243.09515370743637,234.81945149568,223.21878190513263,224.87911057103415,237.69928878952197,227.79691536192414,227.79691536192414,227.79691536192414,228.26185749087588,210.56545751693673,162.79257370193795,132.70153751595572
846,19145,223.3119077595918,306.78437984063606,276.06531401894193,276.06531401894193,266.09652968618565,239.98056954488212,225.63722408098653,253.10991818746808,246.49596205520047,253.5343637153932,254.0507832208506,247.1726471953454,235.30776140393363,235.30776140393363,235.30776140393363,236.58429804774886,218.40906326343617,165.5135903386243,134.13333917034862
847,19147,284.322609877662,320.6761618969602,267.0973248794733,267.0973248794733,262.06937669900753,250.4372415586558,242.17321582287352,237.61462636901294,222.8521524591663,227.23103783580555,227.297301200698,255.60188383250272,246.33195480540022,246.33195480540022,246.33195480540022,247.8928392040716,235.1875713685848,198.80435268630538,176.83485921327082
848,19149,230.59369870691376,335.25450545655735,252.29313522228475,252.29313522228475,244.89219566967085,240.97645435973357,244.70784822321673,244.36485509377027,231.07585993783417,218.143332360834,218.65975186629146,204.59838796913456,218.85310072248944,218.85310072248944,218.85310072248944,220.60616353347243,223.46631373685054,173.36276516769777,145.2237461343561
849,19151,0.0,285.68970633980774,231.7354121723316,231.7354121723316,231.29002484155248,205.09664043086894,207.87432841511952,212.7974724770661,206.13968644386395,207.14553973981094,207.6619592452684,232.5050514236768,222.77497318415277,222.77497318415277,222.77497318415277,223.64255543261154,206.8120450431538,155.73693192891733,127.95149527185214
850,19153,239.830722073614,359.50050271418746,309.40713003304165,309.40713003304165,297.53786074734046,292.91057799886534,260.9822143605348,273.8096177382796,273.4961225638632,225.9265156546386,226.1897536399416,207.3323529656236,217.45078879688634,217.45078879688634,217.45078879688634,219.159340035909,225.36467732805386,219.41097838139754,219.27851405790108
851,19155,356.9740460639395,313.0034415985341,270.0901720495351,270.0901720495351,273.1050320511858,255.6380428773442,246.35340191214388,253.98295188833103,245.24524859851914,222.37144145995168,223.4746661508726,266.2304674334,268.2848139710441,268.2848139710441,268.2848139710441,270.4682457385455,274.29663384138405,269.42323538067734,267.09221596275233
852,19157,132.41468403487997,333.7571115719848,294.24716818608465,294.24716818608465,277.4738368006916,270.02218109829346,246.17342108267712,245.1481971027096,240.0289174815835,229.198818467092,228.79961899838386,203.80160873172974,210.55873196924065,210.55873196924065,210.55873196924065,210.55873196924065,225.06581318295173,223.22869167542586,227.47806721086857
853,19159,6.091370558375635,312.4660717793454,274.74249327832746,274.74249327832746,269.3910428323133,246.37649297245437,231.3436170280146,253.2683775805155,248.0595387826699,256.08337104421287,256.5997905496703,239.32467154304373,231.48138578730527,231.48138578730527,231.48138578730527,232.75792243112042,214.79391727968837,159.64224575228928,127.29588276634807
854,19161,84.41896821261074,319.12592788580315,262.0874804212304,262.0874804212304,256.93857936890976,232.91975540195708,233.86475993606732,260.2030020215467,252.09216820143948,245.79235674930837,246.30877625476583,256.57321310585314,237.35373936842515,237.35373936842515,237.35373936842515,238.63027601224036,211.51124592087177,157.23703388140137,126.41517036151114
855,19163,427.28735088761147,361.67312419083675,308.2314605093405,308.2314605093405,301.2911231008905,294.6821077940133,257.4185051795269,262.6389617028068,267.25365324964497,233.21592548453916,233.73234498999665,236.40460512506934,256.6904029349218,256.6904029349218,256.6904029349218,259.1123944415836,280.4680667481067,278.4854989981529,283.3709095065345
856,19165,104.8126473927854,315.5067012172701,273.23498589866824,273.23498589866824,268.8688369031987,253.720097896496,244.30013645962268,258.2100689578126,244.64168706035187,230.43806275418902,230.95448225964648,235.713920727899,230.15675029708981,230.15675029708981,230.15675029708981,231.43328694090496,217.79157911119682,163.7815518945859,133.0389644134255
857,19167,60.21666474587992,328.61623975739195,266.47992427986367,266.47992427986367,263.8610410650117,258.97287469403364,217.11881521218461,220.0796753998802,210.13333591820913,201.53794184687862,201.61187474319652,182.38790675148132,187.8838213396013,187.8838213396013,187.8838213396013,189.11584641145623,194.55350427499363,176.43143878867176,172.93077204853222
859,19171,148.3164882483105,312.00599669902806,241.5969050565309,241.5969050565309,236.98590415789252,198.2079198899082,200.16976583511305,214.0297095679277,211.86317953272982,207.8749593744042,208.39137887986163,233.82604464918612,227.32067251101807,227.32067251101807,227.32067251101807,228.59720915483334,220.1024955650034,188.44202793038835,166.55106394101995
