Name,FIPS, 1-0-1, 1-1-1, 1-2-1, 1-3-1, 2-0-1, 2-1-1, 2-2-1, 2-3-1, 2-0-2, 2-1-2, 2-2-2, 2-3-2,Median Wage,Highschool Diploma,% High School Diploma Only,% Some College or Associates,% Bachelo's Degree or higher,% Civilian Labor Force,Employed,% Unemployed,% Total Crimes
Bannock,16005,40.41,80.43,98.19,126.21,68.43,80.7,92.34,100.56,34.23,44.85,55.2,63.78,26.13039216,0.047059229,0.164931394,0.238054196,0.173573284,0.48823232,0.475143074,0.013089246,74.35243283
Baraga,26013,12.94,25.77,32.16,40.94,21.02,24.76,28.38,29.8,10.51,14.27,17.97,20.56,23.71127451,0.08249571,0.310615347,0.251041922,0.120985536,0.393233636,0.368962981,0.024270655,0
Barber,20007,78.96,159.78,194.64,243.9,130.68,157.38,179.22,187.8,65.34,88.23,108.69,122.49,49.66666667,0.067407758,0.256622517,0.279328288,0.078642384,0.549668874,0.535950804,0.01371807,7.095553453
Barbour,1005,51.32,101.08,122.6,153.04,84.16,101.12,115.56,120.64,42.08,56.08,68.8,76.88,17.63333333,0.190778258,0.253578083,0.185386354,0.082464417,0.337073306,0.324188241,0.012885065,21.80549498
Barbour,54001,26.5,55.2,70.42,89.58,44.48,51.72,59.74,62.46,22.24,30.78,39.04,44.96,19.46568627,0.10695118,0.344778532,0.162819269,0.113676043,0.466537342,0.438797284,0.027740058,11.63918526
Barnes,38003,25.3,53.16,65.96,84.9,42.28,50.86,57.94,62.16,21.14,29.28,36.66,42.62,29.7495098,0.054270709,0.221966277,0.220952732,0.207223809,0.478853773,0.464572008,0.014281765,25.79931816
Barnstable,25001,464.1,1058.4,1395.3,1845.3,722.4,877.5,980.1,1075.5,352.95,569.4,751.2,929.7,81.06470588,0.032860836,0.171754092,0.205152055,0.157251655,0.498205209,0.478143723,0.020061486,26.98737096
Barnwell,45011,54.2,113.76,137.6,171.88,92.08,112.04,126.8,133.32,46.04,62.56,76.48,86.28,17.97794118,0.140026228,0.245179465,0.220991792,0.086939628,0.395162465,0.378940211,0.016222255,73.34013308
Barren,21009,81.78,167.04,207.75,266.16,132.54,159,180.84,191.55,66.24,91.92,115.8,133.59,43.97941176,0.113903563,0.282364842,0.165583905,0.05482747,0.423356187,0.404945487,0.0184107,41.81184669
Barron,55005,68.95,139.95,175.3,226.75,110.8,132.2,150.8,161.95,55.4,77.05,97.3,113.85,26.65294118,0.067692835,0.249491554,0.231230331,0.142236304,0.519706279,0.499496907,0.020209373,46.8840316
Barrow,13013,66.88,121.88,145.88,183.68,101.8,119.76,134.36,144.32,50.88,66.56,80.52,92.2,67.57254902,0.096173882,0.211999281,0.195533202,0.059020418,0.494557212,0.480162864,0.014394348,1.437039698
Barry,26015,68.45,151.1,200.45,265.85,110.1,128.7,146.8,158.05,55.05,82.45,109.65,133.4,33.1877451,0.0498374,0.256123544,0.2296269,0.142960127,0.510869391,0.494641398,0.016227993,8.490460247
Barry,29009,65.55,129.15,152.95,190.6,109.25,132.9,151.4,160.35,54.65,71.65,86.1,95.75,23.11519608,0.118057566,0.297359124,0.199223953,0.105229629,0.449151561,0.433514797,0.015636764,68.91758846
Bartholomew,18005,28.76,55.22,67.52,85.72,45.02,53.6,60.76,64.74,22.5,30.36,37.5,43.04,34.89264706,0.064178669,0.210076878,0.178851207,0.227921857,0.548389451,0.535008758,0.013380693,23.47703387
Barton,20009,263.75,540.95,665.6,844,438.6,524.6,597.4,631.8,219.3,298.3,370.7,423.85,99.51764706,0.073706508,0.22413996,0.256148747,0.036637508,0.536264857,0.519711293,0.016553564,19.61322716
Barton,29011,39.22,78.07,92.84,116.4,66.38,79.82,90.92,96.77,33.2,43.28,52.2,58.5,68.23088235,0.089198247,0.285554696,0.18166194,0.045974048,0.443241385,0.428289078,0.014952307,12.88992008
Bartow,13015,133.76,243.76,291.76,367.36,203.6,239.52,268.72,288.64,101.76,133.12,161.04,184.4,59.07254902,0.105609682,0.215452567,0.203763051,0.06010505,0.466699112,0.450813124,0.015885988,15.15137602
Bastrop,48021,111.04,227.28,278.08,354.16,181.32,217.16,244.32,262.4,90.68,124.08,153.16,177.76,61.39901961,0.103275181,0.173592824,0.176359858,0.059069495,0.439114961,0.425701531,0.01341343,22.52715602
Bates,29013,39.48,79.05,93.48,116.01,66.63,81.12,92.25,97.38,33.3,43.77,52.53,58.29,23.74607843,0.088642314,0.309936417,0.190001247,0.113202843,0.48404189,0.464343598,0.019698292,99.11482359
Bath,21011,26.14,54.24,67.44,85.64,42.98,51.94,59.22,61.88,21.48,29.92,37.7,43,20.70980392,0.148941176,0.265019608,0.136784314,0.093176471,0.365019608,0.343215686,0.021803922,7.058823529
Bath,51017,13.06,27.92,34.61,44.12,21.89,26.63,30.23,32.1,10.95,15.35,19.18,22.14,26.65931373,0.072463768,0.320741269,0.235923022,0.118793062,0.591351865,0.57757187,0.013779995,0
Baxter,5005,65.9,142.3,174.85,219.4,113.3,137.45,155.9,163.05,56.65,78.25,97.05,110.15,20.56372549,0.086025897,0.277127826,0.263675019,0.136497946,0.392149326,0.376534461,0.015614865,74.47089629
Bay,12005,96.18,198.87,245.63,317.59,158.27,187.67,211.4,230.3,79.1,108.57,135.17,159.39,28.61568627,0.068452653,0.227302301,0.263412017,0.173859693,0.4821877,0.463439412,0.018748288,0
Bay,26017,126.5,292.3,389.4,514.8,211.4,249.1,285.3,303.9,104.3,160,213.6,258.3,49.14705882,0.068556463,0.248469034,0.26290248,0.069389347,0.483226776,0.461263673,0.021963103,25.61238638
Bayfield,55007,54.48,112.72,140.72,179,89.4,106.84,121.68,127.96,44.72,62.04,78.12,89.88,28.46323529,0.034956843,0.206596794,0.246917386,0.220468557,0.464303329,0.438964242,0.025339088,19.72872996
Baylor,48023,50.72,103.58,125.52,159.56,84.34,101.96,115.54,124.04,42.18,57.02,69.82,80.1,40.7245098,0.106204906,0.255699856,0.202308802,0.083549784,0.505627706,0.494083694,0.011544012,34.63203463
Beadle,46005,25.44,52.5,64.78,82.94,41.88,50.46,57.34,61.38,20.94,28.88,35.98,41.64,25.41372549,0.099065225,0.21494595,0.188730482,0.12977179,0.499295002,0.485142827,0.014152175,51.69982767
Bear Lake,16007,27.3,52.78,64.62,83.38,44.98,52.96,60.74,66.26,22.5,29.48,36.38,42.14,26.74019608,0.040489642,0.239642185,0.226145637,0.117702448,0.465473949,0.452605148,0.012868801,9.416195857
Beaufort,37013,40.02,82.23,103.14,132.54,65.25,77.67,88.59,94.14,32.61,45.3,57.27,66.54,24.22058824,0.094083132,0.24892502,0.264780973,0.157462152,0.440808922,0.421257726,0.019551196,36.72847801
Beaufort,45013,64.44,124.76,148.6,186.6,101.64,123.04,137.8,148.04,50.8,68.04,82,93.64,36.22058824,0.051689585,0.158911269,0.209590791,0.293928398,0.412912776,0.402250998,0.010661778,37.30286398
Beauregard,22011,27.58,58.8,72.7,93.1,45.04,55.8,63.1,67.62,22.52,32.2,40.16,46.72,27.12892157,0.09918192,0.256997455,0.198911051,0.120276889,0.404005582,0.383676708,0.020328874,28.45495089
Beaver,40007,26.26,53.92,66.22,83.24,43.82,52.44,59.66,62.46,21.92,29.74,36.88,41.8,27.15539216,0.114081996,0.245791246,0.203802733,0.140225787,0.568231333,0.557338087,0.010893246,3.961180432
Beaver,42007,406.41,856.53,1099.88,1426.93,651.93,774.07,880.09,945.5,325.81,469.65,605.43,720.75,29.57009804,0.049912315,0.265410338,0.227696698,0.178212407,0.499200428,0.476093095,0.023107333,36.7386975
Beaver,49001,13.07,26.96,33.65,43.19,21.99,26.09,29.86,32.04,11,14.98,18.8,21.82,28.58284314,0.059954751,0.176470588,0.190893665,0.114111991,0.407239819,0.395220588,0.012019231,28.28054299
Beaverhead,30001,27.32,58.02,73.76,94.56,45.98,54.22,61.94,65.62,22.98,32.08,40.92,47.72,24.39754902,0.033187493,0.196990716,0.211183438,0.242023263,0.547540284,0.530999893,0.016540391,26.6780493
Becker,27005,54.42,114.2,141.16,182.84,92.82,109.54,124.54,131.8,46.4,62.84,80,91.8,60.10882353,0.045448086,0.209021402,0.242276099,0.082653554,0.533638405,0.513003439,0.020634966,50.59261575
Beckham,40009,39.72,83.55,102,128.16,67.35,81.3,92.16,96.99,33.69,45.93,56.64,64.35,24.76078431,0.095716198,0.238643463,0.214056225,0.110754128,0.467202142,0.453279786,0.013922356,26.77376171
Bedford,42009,100.32,199.12,248.2,318.84,161.04,191.6,218.92,235.76,80.48,110.24,138.4,161.28,53.1872549,0.089454989,0.380667129,0.16253652,0.054637745,0.495512538,0.47169851,0.023814028,27.95468399
Bedford,47003,38.34,75.12,91.02,114.3,61.68,74.49,84.66,89.37,30.84,41.49,50.79,57.39,24.77401961,0.114278321,0.264287278,0.152994805,0.106156817,0.419650855,0.404024922,0.015625933,105.1018174
Bedford,51019,29.25,58.42,71.87,92.72,46.52,55.76,62.97,68.46,23.26,31.98,39.69,46.54,65.28529412,0.071166092,0.215675417,0.218217513,0.104188165,0.490347588,0.476919786,0.013427802,14.84986534
Bee,48025,51.84,108.9,134.82,173.58,85.52,103.3,116.86,126.08,42.76,59.68,74.48,87.12,43.30490196,0.174123104,0.242535511,0.228911006,0.031661674,0.316391278,0.30247689,0.013914388,49.92430831
Belknap,33001,147.73,310.86,390.28,507.54,240.57,288.53,326.15,357.5,120.23,170.17,214.83,256.3,33.70196078,0.048253669,0.208759124,0.220610627,0.230547053,0.495581195,0.482819245,0.01276195,50.54548309
Bell,21013,38.76,76.41,91.86,116.07,65.04,77.28,88.2,93.48,32.52,42.39,51.63,58.29,15.16666667,0.238452919,0.302112296,0.172760095,0.071917666,0.348674109,0.327219156,0.021454953,60.17346558
Bell,48027,115.74,234.54,285.57,367.02,188.01,229.23,259.74,282.15,93.96,128.97,158.67,184.23,26.87794118,0.051178075,0.148397262,0.22756693,0.143532795,0.387935151,0.373020691,0.01491446,32.53769759
Belmont,39013,93.45,192.43,242.69,314.72,151.41,179.55,204.75,216.02,75.74,105.84,134.47,157.99,24.59117647,0.074439448,0.320751312,0.235318887,0.126095914,0.453012918,0.427342587,0.025670331,9.173346166
Beltrami,27007,41.1,86.16,106.41,138.33,69.54,82.68,93.93,100.02,34.77,47.37,60.27,69.45,26.78333333,0.048520377,0.171238211,0.216816648,0.180237086,0.526888466,0.504910444,0.021978022,121.1387038
Ben Hill,13017,26.8,52.5,63.48,79.96,43.9,52.46,59.74,63.3,21.94,29.06,35.54,40.16,17.61323529,0.106897755,0.293823427,0.175410027,0.072990578,0.317436315,0.299755729,0.017680586,10.46876817
Benewah,16009,14.04,27.34,33.68,43.42,22.89,27,30.89,33.59,11.45,15.22,18.87,21.94,24.16813725,0.084679958,0.2613851,0.230640084,0.103567681,0.427072403,0.405771249,0.021301154,31.4795383
Bennett,46007,24.42,52.5,64.78,81.62,42.28,50.46,57.34,60.06,21.14,28.88,35.98,40.98,17.81617647,0.109139308,0.18426501,0.176870748,0.087843833,0.317953268,0.302277433,0.015675836,82.81573499
Bennington,50003,57.32,121.56,153.36,203.96,96.56,112.32,127.16,138.64,48.28,66.6,84.44,103,27.91568627,0.060245803,0.198382735,0.176694246,0.247061344,0.487562589,0.47366589,0.013896699,84.34412403
Benson,38005,26.22,53.46,66.64,85.43,43.4,50.8,57.88,61.62,21.7,29.43,37,43.02,44.8127451,0.089872569,0.193326626,0.26676727,0.052984574,0.384808853,0.369047619,0.015761234,0
Bent,8011,13.72,26.93,33.05,41.52,22.33,26.62,30.37,32.05,11.17,14.96,18.49,20.98,17.53137255,0.122300885,0.391150442,0.197522124,0.091504425,0.330265487,0.321415929,0.008849558,12.38938053
Benton,5007,404.7,876.15,1089.15,1404.3,684.75,829.05,939.75,1012.5,342.45,480.6,602.25,704.7,69.3872549,0.069837128,0.178459764,0.15934837,0.101993086,0.489285451,0.476490594,0.012794857,57.81952851
Benton,19011,26.7,57.94,74.2,94.16,46.3,54.78,62.38,67.38,23.14,31.86,41.1,47.28,34.325,0.041055718,0.256304985,0.243245357,0.153470186,0.534819159,0.518905181,0.015913978,5.474095797
Benton,27009,28.68,57.6,71.08,93.74,47.14,55.26,62.76,68.2,23.58,31.66,40.24,47.06,31.07598039,0.053602069,0.193141449,0.247541023,0.152396143,0.53024481,0.509992992,0.020251819,22.23350008
Benton,29015,156.92,315.8,376.2,471.16,266.76,321.52,365.96,388.68,133.4,174.88,211.2,236.76,61.97647059,0.118232443,0.307414664,0.237599258,0.032999897,0.36882541,0.350984841,0.017840569,50.0154687
Benton,41003,49.32,97.92,120.63,158.55,78.93,93.6,105.48,118.56,39.48,53.7,66.54,79.95,33.89607843,0.023775004,0.077082283,0.165815683,0.314926878,0.501092621,0.486226677,0.014865944,25.31938141
Benton,47005,36.36,72.72,88.62,111.84,60.81,72.09,82.26,86.91,30.42,40.29,49.62,56.16,20.74607843,0.13130358,0.345373172,0.175995966,0.091275845,0.435199193,0.415910237,0.019288956,28.99646999
Benton,53005,67.45,142,177.85,231.9,110.95,133.6,151.35,166.4,55.45,78.05,98.2,117,35.70931373,0.060810256,0.15130539,0.215209331,0.191218767,0.497111755,0.471173135,0.025938619,72.45991502
Benzie,26019,26.16,53.88,68.12,87.36,42.72,50.4,57.66,60.7,21.36,29.7,37.84,43.86,27.90882353,0.049693934,0.230717863,0.235281024,0.223706177,0.491764051,0.46722315,0.024540902,13.35559265
Bergen,34003,1229.9,2754.5,3534.3,4596.2,1976.8,2316.3,2625.7,2863,988.4,1478.4,1902.6,2315.6,52.92696078,0.05143806,0.155747636,0.140700531,0.338929742,0.50701975,0.492753199,0.014266552,25.31044268
Berkeley,45015,98.58,193.74,229.5,287.76,158.4,191.16,213.3,229.92,79.2,105.42,126.3,144.42,33.67156863,0.066200878,0.183123714,0.217209531,0.155385211,0.458812065,0.447570488,0.011241576,32.4108918
Berkeley,54003,56.4,116.92,148.02,191.1,91.94,107.48,123.2,131.66,45.86,64.28,81.64,95.92,61.77647059,0.071258888,0.244732789,0.196467774,0.069092205,0.484640716,0.467356401,0.017284315,11.3044333
Berks,42011,469.53,1008.62,1275.76,1641.69,774.41,933.14,1059.68,1135.53,387.39,553.89,704.11,829.17,33.04803922,0.088133585,0.242514265,0.16594419,0.164661687,0.503205091,0.480831248,0.022373843,34.1145718
Berkshire,25003,171,372.96,491.76,645.48,265.32,316.44,357.36,385.08,132.6,202.56,267.36,325.56,28.82598039,0.062127013,0.21071722,0.203586874,0.241470711,0.49586905,0.477655666,0.018213383,35.49672159
Bernalillo,35001,13.87,28.99,35.62,46.12,23.6,28.18,31.94,35.13,11.8,15.99,19.78,23.28,27.52352941,0.076427613,0.159807759,0.215737001,0.237123842,0.496172632,0.473366605,0.022806027,70.54538144
Berrien,13019,39.27,78.75,95.22,121.11,64.89,78.69,89.61,96.12,32.46,43.59,53.31,60.81,20.61666667,0.152367841,0.308204846,0.182764317,0.08314978,0.41811674,0.400936123,0.017180617,39.64757709
Berrien,26021,253.08,553.47,731.69,959.88,404.89,477.66,546.44,578.17,202.54,303.05,401.66,481.65,24.83284314,0.071975686,0.195831929,0.23576946,0.193881386,0.479509578,0.46069753,0.018812048,34.21550585
Bertie,37015,27.06,53.66,66.46,84.1,44.06,51.78,59.06,61.98,22.02,29.64,37.02,42.22,18.57794118,0.173580908,0.305955169,0.213672354,0.109512658,0.43832943,0.418144307,0.020185123,10.5944017
Bethel,2050,17.28,31.25,37.14,46.87,26.68,30.84,34.39,37.59,13.34,17.04,20.43,23.64,23.65784314,0.100235723,0.243758706,0.118718526,0.06235937,0.380263581,0.336601307,0.043662274,74.46694525
Bexar,48029,243,516.78,634.68,810.18,404.82,490.5,551.7,593.1,202.5,281.88,349.2,406.62,28.9,0.09823901,0.157447978,0.191218041,0.17391471,0.46947879,0.454699192,0.014779598,28.2383528
Bibb,1007,75.8,141,170.05,215.5,118.7,139,157,168.7,59.35,77.45,94.4,108.2,23.48921569,0.151886242,0.325483336,0.172610236,0.075270264,0.387520746,0.375499036,0.012021711,43.51141614
Bibb,13021,13.16,27.62,33.62,42.4,22.94,27.09,30.74,32.57,11.47,15.21,18.71,21.29,21.11078431,0.088969532,0.193624242,0.19125367,0.161256085,0.432111398,0.414614925,0.017496473,35.52680081
Bienville,22013,26.92,58.26,71.64,90.76,45.12,55.8,63.1,66.9,22.56,31.93,39.62,45.56,36.46862745,0.115707573,0.324474232,0.194823203,0.046722132,0.428472383,0.404129112,0.024343271,46.22140051
Big Horn,30003,14.25,29.87,37.73,48.29,23.27,27.97,31.82,33.82,11.63,16.47,20.89,24.37,21.43039216,0.06065224,0.203977446,0.20984456,0.104693691,0.373742761,0.345397745,0.028345017,23.6208473
Big Horn,56003,24.9,53.82,68.96,88.94,41.1,49.68,56.78,60.36,20.54,29.74,38.2,44.88,25.98921569,0.072042357,0.202760177,0.289992188,0.132714174,0.456383994,0.436333652,0.020050343,6.07586147
Big Stone,27011,26.72,56.28,69.76,91.54,45.46,53.94,61.46,66.02,22.74,31,38.78,45.96,25.82941176,0.051877662,0.317460317,0.227642276,0.108788231,0.480836237,0.461285327,0.01955091,25.16453736
Billings,38007,25.54,53.92,67.18,87.72,42.52,51.18,58.26,63.14,21.26,29.66,37.28,44.04,34.08235294,0.078306878,0.246560847,0.225396825,0.196825397,0.465608466,0.453968254,0.011640212,10.58201058
Bingham,16011,55.28,106.44,130.12,165.56,90.64,106.8,122.36,131.36,45.32,59.4,73.2,83.68,29.39166667,0.062260377,0.179759127,0.210035006,0.121853642,0.494249042,0.481767795,0.012481247,22.29538256
Black Hawk,19013,54.76,118.84,152.16,193.96,94.6,111.8,127,138.16,47.32,65.24,84.08,97.4,29.41666667,0.054931983,0.19463338,0.203051607,0.185750015,0.534938693,0.517652352,0.017286342,70.22814616
Blackford,18009,25.64,50.96,61.24,77.12,42.92,51.34,58.5,62.18,21.46,28.22,34.36,38.74,22.94656863,0.074306473,0.348084544,0.18510568,0.094534346,0.412483487,0.396796565,0.015686922,19.81505945
Bladen,37017,52.2,106.24,130.72,166.48,85.8,103.56,118.12,125.52,42.92,58.72,72.96,83.6,20.71568627,0.151118017,0.270249274,0.2602513,0.128048369,0.495271229,0.472438019,0.022833209,11.82192799
Blaine,16013,73.85,149.7,184.95,238.3,121.6,144.45,163.85,178.45,60.8,82.6,102.65,120.3,37.14607843,0.073994726,0.166941332,0.181361239,0.231089321,0.507374753,0.494726434,0.012648319,21.01186552
Blaine,40011,52.28,107.52,132.16,168,86.92,104.56,119,126.44,43.44,59.32,73.6,84.36,24.79117647,0.139095592,0.28895249,0.243274184,0.132913566,0.541957642,0.531768746,0.010188895,26.33085289
Blair,42013,174.16,341.74,417.9,526.68,283.92,338.38,386.12,410.34,141.96,189.7,233.94,266.56,25.00196078,0.061886307,0.324469558,0.180822654,0.153278729,0.486077413,0.463736138,0.022341274,58.70283825
Blanco,48031,38.67,82.41,102.84,130.89,63,77.19,87.36,92.25,31.5,45.12,56.73,65.67,33.53137255,0.075171444,0.23078952,0.253209073,0.201336381,0.572445929,0.558466678,0.013979251,8.791981713
Bland,51021,12.98,26.89,32.67,41.15,21.79,26.51,30.11,31.85,10.9,14.83,18.21,20.66,24.03088235,0.090111643,0.33460925,0.25215311,0.111802233,0.455821372,0.443700159,0.012121212,17.54385965
Bleckley,13023,26.46,52.5,63.48,79.54,43.56,52.46,59.74,62.88,21.78,29.06,35.54,39.94,23.58578431,0.071366129,0.25526504,0.18040213,0.116903759,0.365175236,0.346101883,0.019073353,44.50449019
Bledsoe,47007,24.24,48.48,59.08,75.34,40.58,48.06,54.84,58.72,20.3,26.86,33.08,37.84,20.94607843,0.18044659,0.294508147,0.17588681,0.088915711,0.289881312,0.274123248,0.015758063,9.387782472
Blount,1009,90.96,171.24,208.14,264.72,142.44,166.8,188.4,202.44,71.22,93.96,115.32,132.9,25.93235294,0.131278114,0.224895999,0.228616363,0.088104982,0.426083133,0.414583827,0.011499307,29.08648155
Blount,47009,52.04,106.92,130.88,166.72,86.2,103.24,116.84,125.04,43.12,58.68,72.52,83.68,29.10196078,0.074770846,0.237913956,0.208552632,0.166188646,0.473625074,0.458626552,0.014998522,56.17977528
Blue Earth,27013,71.95,148.2,181.95,239.85,119.6,142.4,161.15,175.9,59.8,81.25,102.75,120.4,29.61176471,0.03080507,0.149047922,0.187188911,0.196058572,0.587640352,0.571724158,0.015916194,111.2686654
Boise,16015,28.41,57.98,71.84,93.9,47.85,56.13,63.89,70.7,23.43,32.09,39.99,47.41,63.17941176,0.042969777,0.230749014,0.276478318,0.102496715,0.460840999,0.442049934,0.018791064,11.82654402
Bolivar,28011,12.91,25.66,30.94,38.49,21.75,25.78,29.39,30.71,10.87,14.22,17.35,19.33,14.85735294,0.147426174,0.165467162,0.195449411,0.157076005,0.386638696,0.358818783,0.027819913,55.18799419
Bollinger,29017,27.14,54.76,65.38,83.26,45.24,55.16,62.58,67.86,22.62,30.22,36.54,41.82,22.48431373,0.167029431,0.390082332,0.194662629,0.073246901,0.514715624,0.494653166,0.020062459,21.76587489
Bon Homme,46009,12.21,26.25,32.39,41.3,20.78,25.23,28.67,30.52,10.39,14.44,17.99,20.74,25.81372549,0.090675425,0.266314437,0.231615022,0.131515065,0.407682422,0.396258746,0.011423676,14.27959446
Bonner,16017,57.08,112.92,141.12,183.56,92.44,108.72,124.24,135.64,46.24,62.64,78.68,92.68,27.80833333,0.062725536,0.204096795,0.254807896,0.163171301,0.42470813,0.407896413,0.016811717,30.35448949
Bonneville,16019,27.24,56.2,70.32,91.86,46.5,54.12,61.88,67.92,23.26,31.2,39.22,46.38,31.94362745,0.044972734,0.14213804,0.196766803,0.174937885,0.459528573,0.449081992,0.010446581,36.78487303
Boone,5009,39.12,82.98,101.58,129.75,67.35,80.97,92.04,98.67,33.69,45.75,56.55,65.16,24.5504902,0.087523078,0.232119445,0.26339871,0.112193295,0.429829021,0.416209563,0.013619458,76.25826131
Boone,18011,42.09,85.83,105.81,135.69,68.58,81.87,92.61,99.63,34.29,47.04,58.5,68.13,41.24362745,0.038821104,0.11913235,0.152318816,0.301304864,0.517412303,0.504985031,0.012427272,5.366322092
Boone,19015,41.55,88.32,112.92,144.33,71.04,83.43,94.83,103.65,35.52,48.51,62.46,72.45,31.36029412,0.04222347,0.218903238,0.257495789,0.175594235,0.565000936,0.551487928,0.013513008,36.30918959
Boone,21015,27.56,59.24,74.88,97.06,45.24,54.88,62.16,67.1,22.62,32.42,41.24,48.7,38.63039216,0.043223406,0.173371676,0.211468875,0.202532949,0.532515004,0.515180042,0.017334961,60.45540127
Boone,29019,73,153.35,191.9,247.65,118.65,142.3,160.8,173,59.3,83.75,105.6,124.3,28.44558824,0.031773869,0.124410435,0.158155874,0.268487555,0.535341212,0.522569577,0.012771636,66.44518272
Boone,31011,12.89,28.3,35,44.13,22.99,27.17,30.91,32.35,11.49,15.58,19.45,22.16,28.53137255,0.034578918,0.25580963,0.247071946,0.143521101,0.552333147,0.537646403,0.014686745,3.718163227
Boone,54005,25.02,57.04,73.05,93.94,44.59,52.04,60.08,63.38,22.3,31.52,40.35,47.15,42.84019608,0.148470815,0.364115732,0.149296162,0.035512862,0.339309459,0.320784997,0.018524462,4.126736668
Borden,48033,12.47,26.21,32.34,41.14,20.76,25.17,28.57,30.35,10.38,14.41,17.93,20.65,35.25784314,0.034865293,0.133122029,0.23296355,0.261489699,0.640253566,0.624405705,0.015847861,15.84786054
Bosque,48035,37.02,76.11,92.46,115.56,61.26,74.97,85.17,89.16,30.63,41.97,51.54,58.02,27.04852941,0.096901563,0.246120099,0.233397313,0.142308747,0.455881546,0.440307102,0.015574445,7.677543186
Bossier,22015,27.68,59.9,72.76,91,46.74,57.98,65.28,68.72,23.38,32.76,40.18,45.68,26.50980392,0.067147717,0.1929458,0.225498268,0.163313812,0.454328678,0.435485374,0.018843304,76.50723129
Botetourt,51023,13.5,28.25,34.47,43.95,22.5,27.43,31.04,33.35,11.25,15.51,19.11,22.06,36.36176471,0.052833671,0.235712585,0.234402905,0.206661507,0.526401953,0.51360281,0.012799143,31.55137516
Bottineau,38009,12.63,26.86,33.58,42.63,21.12,25.4,28.94,30.33,10.56,14.78,18.63,21.41,30.83529412,0.058943408,0.197523123,0.284213827,0.170873178,0.464649632,0.449600251,0.015049381,20.37936981
Boulder,8013,222.36,459.84,584.64,779.16,337.32,404.76,449.76,511.32,165.66,247.92,315.84,392.16,43.30441176,0.032035506,0.07533,0.136571149,0.399297976,0.590978903,0.577657986,0.013320917,116.036498
Boundary,16021,27.3,53.64,66.32,85.9,44.98,52.96,60.74,66.26,22.5,29.9,37.22,43.4,24.85735294,0.055573988,0.288652953,0.198241539,0.134041141,0.443181818,0.424353019,0.018828799,10.78301261
Bourbon,20011,26.54,52.56,63.46,80.02,43.56,52.46,59.74,63.42,21.78,29.06,35.52,40.2,23.26078431,0.057590529,0.208913649,0.253272981,0.143871866,0.468175487,0.448398329,0.019777159,28.55153203
