fips_state_county_code,population,agg_assault_tot_arrests,arson_tot_arrests,burglary_tot_arrests,mtr_veh_theft_tot_arrests,murder_tot_arrests,rape_tot_arrests,robbery_tot_arrests,theft_tot_arrests,sale_cannabis_tot_arrests,sale_heroin_coke_tot_arrests,sale_other_drug_tot_arrests,sale_synth_narc_tot_arrests,poss_cannabis_tot_arrests,poss_heroin_coke_tot_arrests,poss_other_drug_tot_arrests,poss_synth_narc_tot_arrests,all_other_tot_arrests,curfew_loiter_tot_arrests,disorder_cond_tot_arrests,family_off_tot_arrests,manslaught_neg_tot_arrests,oth_assault_tot_arrests,oth_sex_off_tot_arrests,prostitution_tot_arrests,runaways_tot_arrests,suspicion_tot_arrests,vagrancy_tot_arrests,vandalism_tot_arrests,weapons_tot_arrests
48365,22672,32,0,36,11,1,8,5,49,2,1,0,0,47,0,12,88,238,0,3,16,2,103,3,1,0,0,0,11,6
48367,134599,31,1,24,21,1,1,7,103,6,1,10,13,116,26,142,184,395,0,5,13,0,247,2,1,0,4,1,9,14
48369,9753,3,0,7,1,0,0,0,12,1,1,0,0,41,21,2,0,53,0,0,2,0,6,1,0,0,0,0,1,0
48371,15594,6,0,4,2,0,0,0,6,0,1,1,0,12,10,35,0,50,0,5,8,0,35,0,0,0,0,0,1,2
48373,50320,21,5,31,35,2,13,9,239,2,1,17,1,54,14,236,14,286,0,60,16,0,325,3,0,0,0,0,32,9
48375,118684,261,8,148,102,5,49,67,784,4,3,10,1,187,57,379,8,1184,17,106,64,1,1080,21,35,224,0,0,80,78
48377,6798,2,1,0,0,0,1,0,7,1,0,2,0,12,1,0,0,7,0,0,3,0,8,0,0,0,0,0,0,0
48379,10893,6,0,11,1,0,0,0,8,10,0,3,19,6,0,1,12,95,0,0,5,0,18,4,0,0,0,0,2,5
48381,40294,32,0,11,19,0,6,7,79,1,11,1,1,107,4,22,127,520,0,6,13,0,105,11,0,1,0,0,9,29
48383,3769,2,0,0,0,0,0,0,0,0,0,1,0,5,0,2,0,2,0,1,0,0,3,0,0,0,0,0,0,0
48385,3477,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
48387,12014,28,0,12,7,0,0,2,13,1,0,4,14,15,7,14,5,235,0,0,5,0,30,1,0,0,0,0,2,3
48389,15845,75,2,8,8,2,0,3,27,23,60,7,6,17,33,9,16,144,0,13,9,0,46,5,0,0,0,1,2,10
48391,6947,4,0,6,19,0,0,0,5,0,2,4,4,78,21,19,32,329,0,1,0,0,18,1,0,0,0,0,1,5
48393,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48395,17269,5,0,9,7,1,1,0,24,0,0,0,0,10,3,10,2,82,0,9,1,0,50,1,0,0,0,0,8,4
48397,78107,29,0,12,18,2,10,7,198,18,5,21,1,279,75,268,36,487,11,59,7,0,289,3,0,0,0,1,24,31
48399,10136,5,0,1,0,0,0,1,0,3,0,3,0,21,3,33,0,17,0,2,1,0,4,0,0,0,0,0,1,2
48401,50668,16,1,21,3,1,3,4,26,2,0,0,0,40,3,52,1,231,0,11,4,0,76,1,0,2,0,0,5,4
48403,10489,4,0,3,1,0,0,0,4,0,0,0,0,14,1,20,3,52,0,1,0,0,7,0,0,0,0,0,1,2
48405,8107,3,0,1,1,0,0,0,1,0,0,4,0,0,0,6,1,87,0,3,2,0,13,0,0,0,0,0,0,0
48407,28832,52,0,25,6,0,2,2,13,9,26,1,9,49,28,1,19,76,0,6,12,0,11,6,0,0,0,0,1,13
48409,66261,50,2,58,22,4,6,11,216,20,5,12,7,125,95,114,31,426,29,22,47,0,255,13,0,0,0,0,28,23
48411,6006,1,0,2,1,0,0,0,1,0,0,0,0,3,0,2,0,10,0,1,0,0,5,0,0,0,0,0,0,0
48413,2809,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,6,0,1,1,0,1,0,0,0,0,0,0,0
48415,16753,54,2,6,3,0,1,0,25,1,2,2,0,51,25,25,11,224,0,2,1,0,13,0,0,0,0,0,3,8
48417,3217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
48419,24101,21,0,13,7,0,2,0,43,0,2,7,0,15,6,61,6,337,0,2,3,0,32,0,0,0,0,0,8,10
48421,3067,0,1,1,0,0,0,0,0,1,0,0,2,35,12,0,13,25,0,0,1,0,6,0,0,0,0,1,0,2
48423,231166,125,2,79,47,4,24,23,953,14,5,36,3,523,97,383,49,1519,0,42,29,0,496,14,2,0,0,0,100,78
48425,9026,3,0,1,3,0,0,1,12,0,1,1,4,31,0,2,22,40,0,0,6,1,25,3,0,0,0,0,0,3
48427,64552,42,2,25,8,0,3,2,50,15,3,5,4,87,29,38,11,564,0,51,10,0,287,6,0,4,0,0,8,8
48429,9352,0,1,6,3,0,0,0,1,1,0,7,0,25,1,27,1,302,0,4,0,0,36,2,0,0,0,0,7,4
48431,1327,1,0,1,1,0,0,0,0,0,0,0,0,2,2,6,0,0,0,0,1,0,2,0,0,0,0,0,0,1
48433,1338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48435,3699,2,0,0,1,0,0,3,1,4,0,0,12,12,0,1,4,15,0,1,2,0,7,0,0,0,0,0,0,1
48437,6766,7,0,7,0,0,0,0,1,0,0,0,0,15,2,2,0,19,0,1,0,0,24,0,0,0,0,0,4,1
48439,2034820,1563,39,687,547,77,203,517,5428,98,157,197,245,3324,1048,2908,709,10162,89,591,98,7,6873,173,256,3,0,66,531,1069
48441,137515,116,0,68,16,5,9,27,672,11,13,33,2,340,138,410,63,591,0,63,30,0,751,9,10,1,0,0,43,46
48443,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48445,12162,4,2,3,4,0,0,0,6,0,0,3,0,26,6,51,0,39,0,1,0,0,26,0,0,0,0,0,5,4
48447,1491,1,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,2
48449,32903,25,0,14,8,1,1,0,71,4,3,21,5,124,19,111,87,339,2,21,20,0,113,3,0,0,0,0,10,13
48451,118416,50,2,63,37,6,7,6,346,1,25,28,0,329,42,235,12,840,45,49,7,1,441,14,0,0,0,0,36,34
48453,1257401,1912,36,521,699,26,81,410,3033,21,257,74,40,1651,1366,1543,264,7469,9,463,42,1,3781,32,33,1,0,2,461,650
48455,14649,50,0,71,80,0,0,0,46,13,38,0,0,199,0,0,0,904,0,40,0,0,278,0,0,0,0,0,6,96
48457,21552,22,1,4,4,3,0,2,5,8,1,0,1,10,7,18,2,86,0,0,3,0,26,0,0,0,0,0,3,2
48459,38763,40,0,16,6,0,3,2,75,1,0,4,11,49,15,65,31,365,0,22,9,0,38,3,1,0,0,0,6,19
48461,3693,3,0,0,0,0,0,0,4,3,5,0,0,10,39,1,0,24,0,7,0,0,8,0,0,0,0,0,0,7
48463,26728,19,1,12,4,2,0,0,29,0,0,1,0,23,6,175,1,404,0,7,3,0,127,2,0,0,0,0,9,9
48465,48927,18,1,17,6,4,1,2,38,2,0,0,2,112,22,19,109,293,0,10,7,0,111,9,0,0,0,0,22,14
48467,56110,20,1,27,9,0,2,3,51,1,0,4,3,19,12,65,43,236,0,13,16,0,79,1,0,0,0,2,3,10
48469,92120,79,1,33,29,5,5,9,331,12,33,83,6,373,96,399,30,617,8,12,9,0,305,0,22,0,0,1,13,29
48471,72570,56,3,39,32,0,6,16,168,5,24,10,1,82,23,116,91,1251,0,49,20,1,270,8,0,0,0,0,27,32
48473,52228,46,0,12,3,2,11,7,32,11,1,2,3,135,27,37,7,263,0,10,5,0,88,0,0,0,0,0,5,16
48475,11796,24,0,7,12,2,1,3,25,1,0,2,1,44,12,16,26,248,0,6,6,0,50,1,0,0,0,0,6,12
48477,35066,27,0,15,9,0,1,2,44,1,1,5,0,168,18,95,11,325,0,1,0,0,108,0,0,0,0,0,7,10
48479,272676,242,5,168,90,4,23,109,794,38,62,23,9,632,318,212,62,824,0,65,182,3,975,13,19,0,0,0,131,38
48481,41400,34,4,47,11,0,4,3,140,0,9,5,0,157,46,83,20,693,0,14,7,0,169,1,1,10,0,0,17,9
48483,5136,5,0,1,1,0,0,0,1,1,0,1,0,19,2,14,6,19,0,0,1,0,7,0,0,0,0,1,0,2
48485,131269,73,0,99,50,5,19,30,621,12,5,82,0,504,421,206,52,1419,10,10,25,0,810,16,7,0,0,27,43,135
48487,12657,20,0,4,2,0,1,2,42,2,0,0,0,23,3,51,4,112,0,2,3,0,47,1,0,0,0,0,7,3
48489,21054,73,0,15,1,0,11,3,29,18,8,0,0,38,13,4,8,90,0,8,4,0,57,1,0,0,0,0,21,4
48491,525328,165,2,77,37,4,17,29,636,27,23,31,16,720,233,697,87,1139,69,44,20,0,1329,13,1,0,0,0,92,90
48493,50870,11,3,12,8,0,5,0,11,8,15,5,1,32,7,39,7,135,0,10,10,0,81,3,1,0,0,0,7,7
48495,7756,9,1,8,4,1,2,0,3,5,7,1,2,15,14,1,14,111,1,14,10,0,64,2,0,0,0,0,5,7
48497,69118,30,2,15,9,1,4,4,138,2,0,6,18,142,23,224,141,359,0,7,18,0,117,6,0,0,0,0,13,19
48499,45254,19,0,16,7,0,8,4,37,9,28,3,8,41,3,36,78,150,0,9,11,2,91,3,0,0,0,0,10,11
48501,8634,3,0,1,3,0,0,0,2,0,2,0,0,8,0,0,16,54,0,7,8,0,7,0,0,0,0,0,0,4
48503,17873,8,0,6,6,0,2,1,18,0,0,2,5,77,14,128,11,373,0,5,2,0,33,1,0,0,0,0,10,5
48505,14114,5,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48507,11940,8,0,3,1,0,0,0,8,0,0,2,0,4,3,6,0,13,0,6,1,0,35,0,0,0,0,0,1,2
49001,6555,3,0,5,2,2,1,2,5,0,0,7,6,12,1,20,1,28,2,2,3,0,19,3,1,0,0,0,0,5
49003,55448,19,4,11,7,1,0,0,54,0,0,21,0,38,4,52,3,91,10,50,12,0,80,5,0,0,0,0,7,8
49005,128587,40,2,35,18,4,18,4,480,2,1,15,2,202,10,587,14,1076,36,83,44,0,316,42,8,0,0,0,135,38
49007,20084,9,0,14,0,0,3,0,190,6,8,3,1,25,62,62,1,179,0,42,37,0,96,6,0,0,0,0,22,5
49009,967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49011,356765,113,9,72,41,5,21,23,925,18,57,53,4,511,122,489,10,1847,38,186,66,0,700,97,1,0,0,1,328,51
49013,20092,11,1,13,10,0,1,0,68,2,8,14,1,50,27,34,0,342,3,38,15,0,80,2,0,18,0,1,13,6
49015,9874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49017,5054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49019,9799,30,1,7,2,0,2,1,26,0,0,18,0,115,0,72,0,344,1,9,6,0,97,2,0,1,0,0,29,19
49021,53529,80,0,29,1,1,7,0,267,109,0,2,1,200,2,33,0,211,0,26,1,0,138,22,0,0,0,1,37,23
49023,11701,10,0,8,0,0,1,0,11,0,0,0,0,45,14,27,0,267,1,14,20,0,44,6,0,0,0,1,12,10
49025,7757,10,1,2,2,0,2,0,9,0,2,3,0,9,0,6,0,48,2,16,0,0,13,4,1,0,0,0,0,2
49027,13035,13,1,14,2,1,4,1,48,2,0,1,0,21,16,26,1,49,0,14,1,0,36,3,0,0,0,0,7,5
49029,12376,2,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,7,0,2,1,0,0,0,0,0,0,0,0,2
49031,1428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49033,2486,5,0,0,0,0,0,0,3,0,0,0,0,2,0,0,1,12,0,2,1,0,0,0,0,0,0,0,1,0
49035,1116821,1078,45,384,153,28,134,249,6930,133,232,287,0,2400,1084,2482,42,18907,20,1102,658,4,4363,178,113,5,0,44,1177,450
49037,15492,8,0,1,2,0,0,0,5,0,0,6,0,99,0,23,0,113,0,2,5,0,20,12,0,0,5,0,0,11
49039,30904,11,0,5,0,0,1,0,31,0,7,5,0,31,3,8,18,67,0,13,10,0,79,14,0,0,0,0,29,7
49041,20530,12,1,4,3,0,1,0,100,2,1,1,0,68,12,49,9,55,2,24,1,0,46,4,0,0,0,0,7,2
49043,42566,27,0,6,5,0,2,0,68,1,0,4,2,65,1,37,1,316,0,17,14,0,111,10,1,0,2,0,0,9
49045,71317,38,3,39,27,0,23,5,356,7,2,5,0,171,14,130,0,1393,23,33,294,2,158,48,15,0,0,0,131,47
49047,35757,20,3,2,6,1,5,1,39,2,0,12,0,239,19,107,2,897,8,79,20,0,110,4,0,14,1,0,17,4
49049,632580,218,3,123,78,10,100,25,2122,46,47,68,3,1610,443,845,31,4686,26,478,391,1,1334,242,57,3,4,0,628,141
49051,34604,15,1,6,7,0,3,1,60,6,3,12,0,228,7,40,1,361,2,19,5,0,80,16,0,0,0,0,24,8
49053,175978,86,2,54,11,3,12,13,601,6,6,13,1,517,207,661,11,1975,63,118,12,0,634,28,11,0,0,7,207,36
49055,2674,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0
49057,258948,103,6,64,40,3,14,35,950,8,16,22,1,507,173,462,26,1622,0,162,157,0,442,14,5,0,0,0,223,54
50001,36848,21,0,4,2,0,4,1,35,0,0,0,0,1,3,0,0,87,0,24,6,0,42,0,0,0,0,0,6,1
50003,35317,66,0,37,14,0,8,8,193,3,32,2,1,10,64,11,6,485,0,69,43,3,149,3,2,0,0,0,45,1
50005,30080,51,0,16,2,0,3,0,70,1,8,0,0,2,13,1,3,261,0,65,12,0,113,4,0,0,0,0,15,0
50007,164933,170,3,83,16,4,14,25,640,7,33,5,2,8,76,30,5,1418,0,190,24,0,442,6,1,0,0,0,119,8
50009,6218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
50011,49434,75,3,26,8,1,5,6,105,2,7,4,1,6,31,24,17,546,0,85,15,0,184,1,0,0,0,0,50,4
50013,7081,3,0,1,2,0,0,0,8,1,0,0,0,0,0,1,0,9,0,15,5,0,10,1,0,0,0,0,2,1
50015,25302,11,2,4,0,0,5,0,33,1,4,0,0,3,6,2,0,179,0,26,0,0,54,0,0,0,0,0,26,0
50017,28894,0,0,1,0,0,1,0,4,0,0,0,0,0,3,0,0,53,0,5,0,0,5,2,0,0,0,0,1,0
50019,26761,56,0,8,3,0,9,0,84,1,0,0,0,2,9,6,3,253,0,64,15,0,91,6,0,0,0,0,26,4
50021,54550,67,1,10,5,2,10,1,136,1,0,0,1,3,28,10,3,386,0,45,42,3,162,1,0,0,0,0,23,4
50023,57740,73,3,29,4,2,12,4,150,1,114,13,2,2,73,9,3,923,0,138,8,0,161,4,0,0,0,0,46,8
50025,19446,48,0,14,7,0,5,3,103,1,11,5,0,5,55,15,4,299,0,137,17,0,123,0,0,0,0,0,30,1
50027,54911,41,2,13,9,0,8,1,69,1,11,0,1,3,35,19,5,346,0,65,26,3,161,3,0,0,0,0,22,2
51001,32137,24,1,11,3,0,2,2,58,5,8,0,0,71,15,8,2,221,0,5,7,0,114,0,0,0,0,0,9,6
51003,109340,33,0,16,5,1,3,4,247,14,13,19,1,141,35,46,3,586,0,12,26,0,279,6,0,0,0,1,28,27
51005,14671,12,1,10,1,0,1,0,17,6,1,62,19,51,7,39,4,67,0,12,1,0,74,4,0,0,0,0,9,11
51007,12972,6,0,8,8,1,1,2,14,1,1,4,0,20,3,9,0,55,0,2,3,0,44,2,0,1,0,0,8,10
51009,31397,17,0,3,1,1,2,0,62,6,0,6,0,23,6,17,2,36,0,5,0,0,40,0,0,0,0,0,6,5
51011,15845,2,0,0,0,0,2,0,10,0,2,3,0,7,0,7,0,3,0,0,0,0,9,1,0,0,0,0,2,4
51013,239931,54,0,28,29,2,4,34,468,52,50,33,3,444,76,121,8,358,0,63,1,0,313,5,28,0,0,9,44,96
51015,75251,38,0,34,4,0,1,5,82,4,0,30,0,52,12,137,6,196,0,14,3,1,158,1,0,0,0,0,19,10
51017,4217,0,0,0,0,0,0,0,1,0,0,10,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
51019,72180,31,0,20,6,0,4,3,57,3,12,15,4,139,23,41,6,60,0,2,0,0,183,4,0,3,0,0,15,20
51021,6197,4,1,1,2,0,0,0,6,1,2,0,1,25,4,16,3,55,0,0,1,0,6,0,0,0,0,0,1,5
51023,33096,16,1,25,16,0,2,2,47,9,16,31,0,118,20,74,11,190,2,5,3,0,83,2,5,0,0,0,7,11
51025,16168,4,0,1,1,0,0,0,6,4,3,0,1,49,3,14,1,170,0,7,3,0,22,0,0,0,0,0,1,12
51027,20769,27,1,20,6,1,0,2,48,4,0,3,33,9,1,38,48,701,0,3,2,1,156,0,0,0,0,0,14,6
51029,16891,13,0,2,2,0,1,0,13,6,12,10,0,11,4,10,0,93,0,4,0,0,17,1,0,0,0,0,0,0
51031,54668,43,0,7,7,1,0,5,88,2,10,25,0,47,6,23,3,458,0,5,3,0,199,2,0,0,0,0,16,13
51033,30872,20,0,8,0,0,5,0,41,2,13,8,0,89,25,11,4,370,0,2,0,0,152,4,0,0,0,0,21,15
51035,29412,14,0,15,6,0,2,0,17,7,5,26,0,97,18,155,4,224,0,1,8,0,62,0,0,0,0,0,9,16
51036,6862,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,0
51037,11794,9,0,4,4,0,2,1,26,17,13,17,2,16,6,13,0,72,0,1,0,0,47,0,0,0,0,0,5,3
51041,350665,148,5,108,2,12,30,65,1394,67,79,45,7,1101,333,265,23,3164,66,247,30,0,1331,34,17,67,0,0,151,287
51043,14504,2,0,2,0,5,0,1,13,1,0,0,0,45,1,8,1,126,0,0,0,0,22,1,0,0,0,0,1,0
51045,5019,2,0,0,1,0,1,0,2,0,0,0,0,18,0,4,1,5,0,1,0,0,17,1,0,0,0,0,0,1
51047,52223,26,0,3,5,0,4,9,92,7,13,13,2,189,60,49,2,587,0,3,5,1,191,4,1,0,0,1,26,14
51049,9204,5,0,1,0,0,0,0,2,2,0,0,0,11,2,5,0,103,0,3,1,0,25,0,0,0,0,0,5,1
51051,14284,8,0,3,4,1,0,0,16,1,0,0,0,7,0,6,2,91,0,0,0,0,21,0,0,0,0,0,2,3
51053,28425,13,3,8,2,0,0,4,21,4,10,0,1,8,1,5,0,45,0,1,0,0,28,3,0,0,0,0,0,3
51057,10829,25,0,1,2,0,0,0,30,1,11,1,0,42,10,0,0,36,0,1,0,0,56,0,0,0,0,0,3,6
51059,1152509,336,4,117,120,11,29,164,3924,277,159,168,6,2976,409,450,56,4779,1,165,52,1,2125,52,65,840,0,0,231,88
51061,70949,17,3,10,4,2,2,1,49,4,4,6,0,110,40,35,4,695,0,9,5,0,174,8,1,0,0,0,19,24
51063,15759,5,0,1,2,0,1,0,16,9,3,14,0,22,5,15,1,76,0,0,8,0,33,0,0,0,0,0,4,6
51065,26756,5,0,2,2,1,1,0,5,1,9,2,2,19,5,6,6,151,0,6,11,0,31,0,0,0,0,0,3,4
51067,55874,34,0,30,22,1,12,1,241,21,20,69,5,247,46,179,22,1580,0,47,8,0,260,3,0,1,0,0,50,37
51069,89149,29,0,15,1,0,1,5,191,8,8,15,1,170,74,105,27,1148,0,7,13,0,239,5,0,0,0,0,51,15
51071,16690,8,0,24,9,0,2,0,68,10,3,47,3,28,8,31,6,131,0,2,14,0,45,2,0,0,0,0,3,14
51073,37186,9,0,9,5,1,2,1,88,12,26,6,3,87,8,28,3,143,0,19,7,0,129,0,0,0,0,0,15,23
51075,23306,3,0,0,2,1,0,0,10,1,6,2,0,19,13,12,0,28,0,0,0,0,22,0,0,0,0,0,1,4
51077,15561,13,0,11,7,0,3,0,16,3,0,3,0,18,0,47,4,127,0,2,1,0,53,2,0,0,0,1,3,3
51079,19837,4,1,2,2,1,7,0,88,0,14,4,0,39,21,12,3,214,0,8,1,0,86,2,0,0,0,0,9,6
51081,11489,6,0,3,1,0,1,2,5,2,4,3,0,48,0,10,1,124,0,2,4,1,26,1,0,0,0,1,6,4
51083,33676,36,0,14,3,4,5,5,146,5,4,6,1,117,39,22,7,642,0,11,0,0,120,3,0,0,0,1,20,33
51085,107574,79,4,23,4,4,1,8,353,15,29,9,5,658,205,70,43,1848,2,22,8,0,321,8,0,0,0,0,44,55
51087,330210,182,5,133,45,9,15,71,1894,17,24,167,0,197,39,1596,4,4330,39,51,15,1,889,6,125,205,0,0,103,306
51089,50279,44,5,31,29,3,9,11,144,3,52,30,14,33,15,30,1,613,0,10,12,0,245,8,0,0,0,0,36,37
51091,2186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,2
51093,36951,11,2,3,2,1,3,1,30,8,0,9,1,65,16,10,2,326,0,5,12,0,109,1,0,0,0,0,10,16
51095,77120,29,3,7,0,0,5,10,174,16,0,0,0,173,8,8,3,158,17,3,7,0,259,5,0,0,0,0,27,22
51097,7010,1,0,1,0,0,0,0,3,0,3,3,0,44,16,7,2,36,0,0,0,0,9,1,0,0,0,0,3,5
51099,26804,14,0,4,3,0,1,0,38,5,33,0,3,33,13,6,6,30,0,3,1,0,59,2,0,0,0,0,5,1
51101,16963,8,0,4,1,0,0,1,15,3,3,0,0,15,2,2,0,53,0,2,0,0,64,1,0,1,0,0,6,2
51103,10652,14,0,1,0,0,2,0,5,2,4,0,0,26,0,2,0,163,0,3,0,0,68,0,0,0,0,0,4,1
51105,23162,10,0,3,1,0,2,0,24,0,1,9,0,6,5,32,9,204,0,1,2,0,43,0,0,0,0,0,9,6
51107,417586,175,6,58,40,0,23,51,624,37,42,19,1,572,72,72,4,2015,0,35,2,0,647,12,5,10,0,0,63,63
51109,37023,14,0,0,2,1,0,1,24,2,2,3,0,48,2,8,0,34,0,2,0,0,65,0,0,0,0,0,4,5
51111,11918,9,0,3,0,2,0,1,4,1,1,0,0,29,3,2,0,45,0,1,0,0,54,3,0,0,0,0,8,6
51113,13218,2,0,4,4,0,5,0,13,1,0,0,0,59,8,5,3,172,0,1,1,0,36,0,0,0,0,0,3,5
51115,8731,3,0,6,0,0,3,0,7,1,5,7,0,8,1,1,0,28,0,1,0,0,17,3,0,0,0,0,1,4
51117,30228,13,0,13,6,2,1,2,110,11,11,1,0,98,21,11,1,475,0,1,1,0,81,3,1,3,0,0,10,21
51119,10681,6,1,6,2,5,0,0,21,0,1,1,0,8,2,3,1,19,0,3,0,0,18,1,0,0,0,0,1,9
51121,98982,61,2,29,14,0,4,9,186,19,11,52,3,231,38,232,16,373,0,3,1,0,284,1,0,0,0,0,57,26
51125,14734,2,3,0,0,0,0,0,2,0,0,3,0,3,0,6,0,156,0,0,1,0,5,0,0,0,0,0,2,0
51127,22794,9,0,3,1,3,1,1,22,7,4,4,0,96,17,24,3,371,0,8,1,0,63,1,0,0,0,0,5,18
51131,11587,6,0,1,2,0,2,0,9,2,0,0,0,21,1,1,0,29,0,4,0,0,46,2,0,0,0,0,9,0
51133,11995,7,0,6,1,1,1,0,10,0,0,0,0,18,2,1,1,84,0,2,0,0,21,0,0,0,0,0,4,1
51135,15282,5,0,5,1,1,0,1,20,0,0,0,0,16,2,9,0,110,0,12,1,0,47,0,0,0,0,0,4,8
51137,36834,9,0,3,2,0,2,0,17,3,1,0,0,53,10,21,0,118,0,1,1,0,52,1,0,0,0,0,6,6
51139,23780,13,0,6,2,0,1,0,50,0,2,5,1,46,8,101,4,63,3,2,5,0,54,0,0,0,0,0,14,1
51141,17475,12,0,8,2,0,1,0,35,1,0,4,0,11,1,7,1,222,0,3,2,0,64,3,0,0,0,0,8,9
51143,60278,24,0,15,1,3,3,2,27,1,2,7,4,72,5,6,5,587,0,1,35,0,190,2,0,0,0,0,8,22
51145,29159,5,0,0,3,0,1,0,81,1,1,2,0,32,9,46,2,61,0,1,1,0,62,3,0,0,0,0,5,13
51147,22775,7,1,3,2,0,1,0,35,18,9,16,0,27,6,10,1,48,0,2,0,0,39,2,0,0,0,0,6,7
51149,38181,14,1,4,0,0,1,0,50,13,32,5,1,73,21,10,4,232,5,44,8,1,84,4,0,0,0,7,8,12
51153,473653,309,6,72,45,15,45,104,889,140,124,54,23,1914,335,181,73,2735,109,263,34,1,2204,77,23,0,0,1,142,194
51155,33777,28,6,17,5,1,0,2,228,6,8,32,3,50,10,115,9,924,0,8,3,0,170,9,0,3,0,0,25,31
51157,7181,3,0,0,1,0,0,0,2,3,0,0,0,30,3,4,1,65,0,0,0,0,17,0,0,0,0,0,1,1
51159,8957,1,0,1,1,0,0,0,6,3,2,1,0,13,5,2,0,26,0,1,0,0,10,0,0,0,0,0,4,0
51161,93744,43,0,28,23,2,8,6,391,13,19,31,1,209,72,179,10,1547,0,9,6,1,413,7,0,0,0,0,49,51
51163,22672,21,0,18,4,1,2,0,86,3,0,7,0,137,1,79,3,220,0,4,13,0,81,4,0,0,0,0,22,26
51165,81400,7,6,5,6,1,3,0,56,14,2,42,0,143,14,150,6,694,0,5,17,0,105,12,0,0,0,0,18,22
51167,26161,28,0,20,3,3,1,1,104,1,5,15,12,34,4,64,10,1221,0,0,0,0,147,2,0,0,0,0,15,15
51169,21221,11,1,20,7,2,2,4,51,24,2,126,38,62,16,275,55,610,0,9,2,0,76,2,0,0,0,0,9,14
51171,43430,26,0,12,3,2,2,5,107,13,13,38,1,152,20,135,7,517,0,18,0,0,190,11,0,1,0,0,46,16
51173,30089,20,1,13,7,0,4,3,104,8,4,22,5,166,4,154,23,870,0,5,8,1,121,3,0,0,0,0,9,9
51175,17359,13,2,3,6,2,4,0,13,2,0,3,0,35,0,3,1,66,0,1,2,0,45,4,0,0,0,0,4,8
51177,134938,57,0,11,0,0,4,7,95,24,36,16,0,157,73,52,8,534,0,15,20,0,229,8,0,10,0,0,22,12
51179,151811,115,1,40,7,5,12,26,347,47,28,12,11,465,95,87,35,2070,0,25,13,1,609,14,9,0,0,1,51,24
51181,6369,2,0,1,1,0,1,0,3,0,0,0,0,4,1,0,0,35,0,3,0,0,25,0,0,0,0,0,3,2
51183,11080,3,0,1,1,0,1,3,5,4,6,0,0,20,3,3,0,119,0,1,0,0,11,0,0,0,0,0,1,2
51185,40119,23,0,17,18,0,12,3,353,14,10,42,45,92,30,167,52,340,0,12,14,0,266,5,0,0,0,0,18,16
51187,40104,12,3,6,5,2,3,2,93,11,10,9,1,167,44,38,17,488,4,22,5,0,168,2,0,0,0,0,25,18
51191,53831,20,1,36,14,3,8,2,238,10,4,39,2,103,10,159,19,324,0,6,1,0,125,4,0,2,0,0,21,11
51193,17770,9,1,8,0,0,3,0,13,7,17,11,16,63,8,7,4,112,0,4,6,0,55,0,0,0,0,1,16,7
51195,37372,26,1,19,8,1,2,0,66,3,0,13,0,58,2,116,17,961,0,14,5,1,147,2,0,0,0,0,15,21
51197,28529,4,4,9,2,2,2,1,64,11,1,19,0,62,7,102,5,150,0,14,4,0,72,1,0,0,0,0,6,8
51199,67786,18,1,6,1,0,3,3,348,12,13,10,0,137,34,61,2,374,3,12,12,0,184,6,0,0,0,0,77,19
51510,162258,103,3,20,16,1,14,24,279,17,22,8,2,213,27,38,6,900,0,45,2,0,476,4,3,54,0,4,45,25
