,FIPS,pct_less_HS,pct_HS,pct_some_college,pct_college
1948,37031,8.4,25.6,36.9,29.1
1949,37033,19.6,33.6,30.9,15.9
1950,37035,14.1,30.0,33.3,22.6
1951,37037,11.1,21.2,25.4,42.4
1952,37039,12.8,33.8,34.3,19.0
1953,37041,13.2,33.4,31.7,21.7
1954,37043,11.8,33.4,31.1,23.7
1955,37045,15.8,34.4,32.3,17.6
1956,37047,17.0,36.3,32.8,13.8
1957,37049,11.2,26.0,37.5,25.3
1958,37051,9.0,25.9,39.5,25.5
1959,37053,9.5,28.8,38.3,23.5
1960,37055,5.8,22.8,36.7,34.7
1961,37057,16.1,32.8,32.6,18.5
1962,37059,12.2,32.0,31.8,24.0
1963,37061,24.0,31.8,32.0,12.1
1964,37063,11.6,17.7,22.4,48.2
1965,37065,18.9,37.5,30.1,13.6
1966,37067,10.8,25.7,29.5,34.0
1967,37069,13.8,29.8,34.4,22.0
1968,37071,15.2,30.7,32.9,21.2
1969,37073,10.9,37.9,36.8,14.3
1970,37075,18.1,36.3,32.7,12.9
1971,37077,15.7,30.6,31.2,22.5
1972,37079,25.0,32.9,31.1,11.0
1973,37081,10.9,23.3,29.8,36.0
1974,37083,21.4,37.2,27.0,14.4
1975,37085,12.5,29.9,35.7,21.9
1976,37087,12.0,26.4,35.7,26.0
1977,37089,10.1,24.2,34.0,31.8
1978,37091,19.2,32.7,33.2,14.9
1979,37093,12.9,28.7,40.6,17.7
1980,37095,19.2,38.7,32.9,9.2
1981,37097,10.7,28.3,32.6,28.4
1982,37099,10.6,26.8,32.2,30.4
1983,37101,13.1,27.8,36.2,22.9
1984,37103,18.9,34.4,34.6,12.2
1985,37105,16.5,26.8,35.1,21.5
1986,37107,20.3,31.9,32.8,14.9
1987,37109,12.1,31.1,33.8,23.0
1988,37111,16.1,32.4,34.1,17.4
1989,37113,10.7,31.0,34.4,23.8
1990,37115,13.0,31.3,27.2,28.5
1991,37117,16.6,33.9,33.1,16.4
1992,37119,9.7,17.0,27.9,45.4
1993,37121,14.8,33.0,31.7,20.5
1994,37123,20.5,34.6,29.3,15.7
1995,37125,9.3,21.6,31.6,37.4
1996,37127,14.4,33.7,31.1,20.8
1997,37129,6.8,21.3,31.3,40.6
1998,37131,19.6,38.5,28.1,13.8
1999,37133,8.5,30.0,38.6,22.9
2000,37135,7.3,13.6,19.4,59.7
2001,37137,12.0,31.0,38.4,18.5
2002,37139,13.0,32.0,32.9,22.1
2003,37141,12.2,27.6,32.2,27.9
2004,37143,13.1,28.7,38.0,20.2
2005,37145,13.5,37.4,33.5,15.6
2006,37147,10.7,23.8,32.8,32.7
2007,37149,9.2,25.1,36.6,29.1
2008,37151,18.5,33.5,32.3,15.7
2009,37153,19.1,32.2,33.0,15.7
2010,37155,22.7,33.4,30.2,13.7
2011,37157,17.3,34.9,32.7,15.1
2012,37159,14.4,32.6,34.5,18.5
2013,37161,16.2,32.5,33.5,17.8
2014,37163,20.7,34.2,31.4,13.7
2015,37165,19.8,33.9,30.8,15.5
2016,37167,14.7,33.3,34.7,17.3
2017,37169,16.2,40.0,29.7,14.1
2018,37171,20.5,28.9,32.5,18.0
2019,37173,20.2,30.6,31.0,18.2
2020,37175,11.0,26.8,29.6,32.6
2021,37177,26.0,36.5,27.0,10.6
2022,37179,10.4,24.6,29.7,35.4
2023,37181,19.6,37.0,28.5,14.8
2024,37183,7.0,15.1,25.1,52.8
2025,37185,18.4,36.7,29.1,15.8
2026,37187,16.3,37.4,34.8,11.5
2027,37189,9.2,20.7,27.8,42.2
2028,37191,15.5,30.5,35.0,19.0
2029,37193,19.9,31.7,32.6,15.8
2030,37195,19.7,31.5,29.2,19.6
2031,37197,17.7,33.8,36.9,11.6
2032,37199,15.5,33.2,31.0,20.3
2033,38000,7.4,26.4,36.2,30.0
2034,38001,5.5,34.3,34.6,25.6
2035,38003,7.7,31.5,31.4,29.4
2036,38005,13.7,29.5,40.7,16.2
2037,38007,10.5,33.0,30.2,26.3
2038,38009,8.3,27.8,39.9,24.0
2039,38011,10.9,34.6,30.2,24.2
2040,38013,7.4,27.8,42.1,22.8
2041,38015,5.7,22.7,35.8,35.8
2042,38017,5.2,20.1,34.6,40.2
2043,38019,8.1,31.5,40.9,19.5
2044,38021,8.7,27.8,34.8,28.8
2045,38023,6.7,34.0,40.8,18.5
2046,38025,8.9,33.7,36.1,21.3
2047,38027,10.6,29.3,34.0,26.2
2048,38029,12.7,35.2,33.9,18.2
2049,38031,9.7,26.0,37.6,26.7
2050,38033,7.1,25.3,40.7,26.9
2051,38035,4.9,22.2,37.3,35.6
2052,38037,9.9,36.1,35.9,18.1
2053,38039,10.7,33.4,30.1,25.8
2054,38041,12.9,33.8,40.3,13.0
2055,38043,9.2,33.8,39.3,17.7
2056,38045,13.8,28.9,32.7,24.6
2057,38047,12.0,33.2,35.1,19.6
2058,38049,9.2,33.6,35.7,21.4
2059,38051,18.2,33.0,33.2,15.6
2060,38053,9.3,28.4,36.6,25.8
2061,38055,7.6,33.8,37.9,20.8
2062,38057,8.6,27.0,42.7,21.7
2063,38059,8.1,29.4,35.7,26.9
2064,38061,7.6,33.9,38.1,20.4
2065,38063,8.2,29.2,37.7,25.0
2066,38065,8.7,30.8,39.4,21.1
2067,38067,10.4,31.8,37.1,20.6
2068,38069,6.7,35.2,37.2,21.0
2069,38071,8.1,28.8,36.8,26.4
2070,38073,9.0,35.4,36.5,19.1
2071,38075,4.7,34.1,41.1,20.1
2072,38077,9.3,27.1,42.4,21.3
2073,38079,12.5,25.8,42.2,19.6
2074,38081,8.1,36.4,37.1,18.5
2075,38083,12.5,37.5,35.4,14.6
2076,38085,16.3,32.4,36.3,15.0
2077,38087,9.9,28.5,35.7,25.9
2078,38089,9.5,32.1,35.9,22.4
2079,38091,3.7,25.3,40.1,30.9
2080,38093,9.1,33.8,33.4,23.7
2081,38095,8.6,33.8,40.6,17.0
2082,38097,6.6,26.0,38.5,28.9
2083,38099,14.6,33.0,35.2,17.2
2084,38101,6.3,30.0,34.4,29.3
2085,38103,13.0,32.9,31.9,22.2
2086,38105,9.5,27.1,39.9,23.6
2087,39000,9.6,33.0,29.1,28.3
2088,39001,19.8,44.5,22.5,13.2
2089,39003,9.7,38.8,32.5,18.9
2090,39005,11.5,41.6,25.9,20.9
2091,39007,14.0,44.6,27.2,14.3
2092,39009,10.0,35.1,24.7,30.2
2093,39011,7.3,43.5,30.3,18.9
2094,39013,9.8,42.4,31.1,16.7
2095,39015,12.1,45.6,27.4,14.9
2096,39017,9.4,32.9,27.5,30.2
2097,39019,10.5,49.7,26.5,13.3
2098,39021,8.8,46.2,28.9,16.1
2099,39023,11.3,37.9,32.1,18.7
2100,39025,9.8,32.4,29.3,28.6
2101,39027,11.7,39.1,30.3,18.9
2102,39029,11.5,44.7,28.9,14.9
2103,39031,14.5,47.3,25.0,13.2
2104,39033,9.8,46.8,29.0,14.4
2105,39035,10.2,27.8,29.5,32.5
2106,39037,9.2,46.9,28.2,15.8
2107,39039,8.8,42.1,31.1,18.0
2108,39041,3.6,18.3,23.8,54.3
2109,39043,8.2,37.2,31.4,23.2
2110,39045,7.4,34.0,31.0,27.6
2111,39047,14.3,45.9,23.5,16.3
2112,39049,8.8,24.6,26.5,40.0
2113,39051,8.7,41.7,31.9,17.6
2114,39053,16.0,41.2,26.9,15.9
2115,39055,9.8,25.3,26.9,38.0
2116,39057,6.2,24.5,30.1,39.2
2117,39059,14.5,42.7,28.2,14.6
2118,39061,8.6,26.3,27.2,37.9
2119,39063,7.5,36.0,29.4,27.1
2120,39065,10.5,48.0,25.2,16.2
2121,39067,13.2,47.9,27.3,11.6
2122,39069,6.5,44.5,31.9,17.2
2123,39071,14.9,45.4,26.3,13.4
2124,39073,10.9,45.6,29.1,14.4
2125,39075,43.1,32.9,14.4,9.7
2126,39077,11.5,46.2,28.0,14.4
2127,39079,16.5,42.1,26.9,14.5
2128,39081,9.0,44.8,30.4,15.8
2129,39083,8.7,39.8,28.5,23.0
2130,39085,7.7,31.8,33.1,27.4
2131,39087,12.5,43.9,28.7,14.9
2132,39089,8.5,34.3,31.1,26.1
2133,39091,7.4,48.4,27.6,16.5
2134,39093,10.3,31.0,33.8,24.9
2135,39095,10.7,29.7,33.3,26.3
2136,39097,13.0,41.6,27.9,17.5
2137,39099,9.1,37.6,29.1,24.2
2138,39101,12.1,44.5,30.9,12.5
2139,39103,4.9,31.0,30.2,33.9
2140,39105,16.4,41.8,28.7,13.1
2141,39107,7.9,45.3,28.5,18.3
2142,39109,8.8,36.6,31.3,23.3
2143,39111,10.9,51.8,24.8,12.5
2144,39113,9.9,27.8,34.5,27.9
2145,39115,14.7,43.9,31.2,10.2
2146,39117,12.3,43.9,29.9,13.8
2147,39119,12.2,41.6,30.1,16.1
2148,39121,15.3,47.9,26.9,9.9
2149,39123,8.3,35.2,33.5,23.1
2150,39125,9.5,47.9,26.9,15.6
2151,39127,12.7,47.5,27.7,12.2
2152,39129,12.8,42.6,26.2,18.4
2153,39131,19.8,40.2,27.4,12.6
2154,39133,7.6,36.6,26.8,29.0
2155,39135,9.6,43.9,30.2,16.3
2156,39137,7.2,41.3,30.5,20.9
2157,39139,13.1,39.4,29.3,18.3
2158,39141,12.4,43.0,28.9,15.8
2159,39143,9.6,42.4,31.9,16.1
2160,39145,15.1,41.2,28.0,15.7
2161,39147,8.3,45.2,29.7,16.8
2162,39149,9.8,41.3,30.2,18.7
2163,39151,8.4,38.2,30.6,22.8
2164,39153,8.3,30.2,29.1,32.5
2165,39155,10.6,44.5,26.1,18.7
2166,39157,14.0,44.7,23.9,17.4
2167,39159,6.6,32.0,25.9,35.5
2168,39161,8.7,44.3,30.4,16.6
2169,39163,19.3,43.7,24.2,12.8
2170,39165,6.2,25.8,25.1,43.0
2171,39167,9.4,40.3,31.5,18.8
2172,39169,13.5,39.0,25.3,22.2
2173,39171,9.5,42.4,32.9,15.2
2174,39173,5.7,30.7,30.1,33.5
2175,39175,8.1,45.7,29.0,17.2
2176,40000,12.0,31.3,31.2,25.5
2177,40001,19.2,46.6,22.6,11.6
2178,40003,14.8,37.5,25.9,21.8
2179,40005,16.8,40.3,28.0,15.0
2180,40007,16.2,34.9,29.0,19.9
2181,40009,14.5,36.2,32.5,16.8
2182,40011,17.3,35.9,30.2,16.5
2183,40013,13.6,32.8,31.8,21.9
2184,40015,14.5,41.4,28.7,15.4
2185,40017,8.6,29.8,34.2,27.4
2186,40019,12.0,36.7,30.8,20.5
2187,40021,13.5,31.3,28.9,26.3
2188,40023,17.8,38.3,30.5,13.4
2189,40025,16.9,36.0,24.2,22.8
2190,40027,8.2,24.7,33.7,33.4
2191,40029,17.3,41.6,23.7,17.3
2192,40031,10.0,32.8,35.1,22.2
2193,40033,15.5,41.8,28.9,13.7
2194,40035,13.2,39.5,32.6,14.7
2195,40037,12.6,40.0,30.4,17.0
2196,40039,12.3,31.1,31.7,24.8
2197,40041,15.1,35.8,31.0,18.1
2198,40043,6.2,41.5,28.3,24.0
2199,40045,14.2,34.5,31.2,20.1
2200,40047,12.1,36.2,28.8,22.9
2201,40049,13.7,45.0,26.6,14.7
2202,40051,9.9,40.3,29.9,19.9
2203,40053,9.3,36.9,29.1,24.6
2204,40055,16.1,36.5,35.1,12.3
2205,40057,20.3,25.1,33.9,20.7
2206,40059,18.2,33.1,29.4,19.3
2207,40061,15.3,37.4,31.2,16.2
2208,40063,17.8,40.3,28.9,12.9
2209,40065,14.9,26.9,34.8,23.3
2210,40067,16.8,41.4,27.0,14.7
2211,40069,14.0,34.9,31.0,20.1
2212,40071,13.2,32.4,35.5,18.9
2213,40073,11.7,38.3,27.6,22.4
2214,40075,15.3,37.2,30.2,17.2
2215,40077,12.2,36.8,33.8,17.2
2216,40079,16.5,41.1,27.8,14.6
2217,40081,12.8,40.8,30.9,15.5
2218,40083,9.9,32.5,30.0,27.7
2219,40085,17.6,41.6,27.3,13.5
2220,40087,9.9,32.8,32.3,25.0
2221,40089,17.1,43.0,26.5,13.4
2222,40091,14.2,42.7,29.3,13.9
2223,40093,11.4,38.6,30.0,20.0
2224,40095,20.9,35.6,28.6,14.8
2225,40097,13.5,39.5,32.7,14.3
2226,40099,15.8,38.0,28.8,17.4
2227,40101,14.7,34.4,30.4,20.4
2228,40103,9.5,41.5,25.8,23.2
2229,40105,11.1,44.0,33.4,11.5
2230,40107,20.5,39.6,28.3,11.6
2231,40109,12.6,25.7,29.7,32.0
2232,40111,13.7,36.0,36.2,14.1
2233,40113,11.7,38.1,32.1,18.0
2234,40115,14.7,36.3,34.5,14.5
2235,40117,11.2,44.2,27.9,16.6
2236,40119,7.8,27.4,27.3,37.4
2237,40121,13.0,38.2,32.7,16.1
2238,40123,10.8,32.9,28.2,28.2
2239,40125,12.0,36.5,33.2,18.3
2240,40127,16.8,42.5,26.4,14.3
2241,40129,11.6,36.4,35.9,16.2
2242,40131,8.0,32.1,35.1,24.9
2243,40133,15.7,34.0,36.0,14.3
2244,40135,18.7,38.6,28.2,14.4
2245,40137,12.7,42.2,28.2,16.9
2246,40139,27.7,25.7,24.5,22.1
2247,40141,22.5,33.4,26.8,17.3
2248,40143,10.6,25.4,32.2,31.8
2249,40145,9.4,32.9,34.5,23.2
2250,40147,9.6,34.0,27.9,28.5
2251,40149,9.9,41.5,27.8,20.8
2252,40151,10.2,29.9,29.6,30.3
2253,40153,12.3,39.9,28.4,19.4
2254,41000,9.3,22.7,34.3,33.7
2255,41001,9.0,31.1,36.2,23.7
2256,41003,4.1,13.3,28.5,54.1
2257,41005,6.6,21.2,34.7,37.4
2258,41007,7.9,26.7,41.0,24.4
2259,41009,8.7,33.8,39.0,18.5
2260,41011,11.2,30.2,40.9,17.8
2261,41013,10.0,33.3,36.9,19.8
2262,41015,9.7,27.4,38.3,24.6
2263,41017,6.3,21.8,36.5,35.4
2264,41019,10.4,32.3,40.0,17.3
2265,41021,10.0,30.5,42.0,17.4
2266,41023,11.2,36.0,33.9,18.9
2267,41025,8.4,36.6,36.6,18.4
2268,41027,18.7,21.8,27.5,32.0
2269,41029,9.9,26.1,36.2,27.8
2270,41031,13.0,30.7,37.0,19.4
2271,41033,9.6,31.0,41.9,17.5
2272,41035,11.9,31.0,37.1,20.0
2273,41037,13.5,34.5,35.6,16.4
2274,41039,8.1,23.2,38.2,30.5
2275,41041,8.5,27.3,39.3,24.9
2276,41043,10.5,29.0,41.2,19.3
2277,41045,18.9,31.4,36.0,13.7
2278,41047,14.8,26.6,35.1,23.5
2279,41049,24.2,33.1,33.7,9.0
2280,41051,8.5,17.0,28.7,45.9
2281,41053,9.1,23.5,36.4,31.0
2282,41055,10.7,31.9,40.1,17.3
2283,41057,10.4,28.7,39.1,21.8
2284,41059,17.6,28.5,36.7,17.2
2285,41061,7.3,32.2,36.0,24.5
2286,41063,6.9,28.6,38.1,26.4
2287,41065,13.6,29.1,37.7,19.6
2288,41067,7.8,17.4,30.4,44.4
2289,41069,8.4,37.1,39.6,14.9
2290,41071,11.1,24.6,37.5,26.9
2291,42000,9.5,34.7,24.4,31.4
2292,42001,11.2,39.9,26.6,22.3
2293,42003,5.4,27.0,26.0,41.6
2294,42005,9.7,49.0,24.6,16.7
2295,42007,6.9,36.8,31.6,24.7
2296,42009,12.1,51.3,21.9,14.7
2297,42011,13.3,36.7,25.1,24.9
2298,42013,8.6,45.0,25.1,21.3
2299,42015,9.9,47.0,24.4,18.7
2300,42017,6.1,28.2,24.4,41.3
2301,42019,5.1,32.7,26.2,36.0
2302,42021,8.0,45.4,25.5,21.1
2303,42023,9.3,48.3,28.7,13.7
2304,42025,10.6,45.3,26.2,17.9
2305,42027,5.7,29.4,19.4,45.5
2306,42029,6.4,20.8,19.8,53.0
2307,42031,9.9,46.5,21.5,22.1
2308,42033,12.8,49.5,22.7,15.1
2309,42035,10.7,45.5,24.3,19.5
2310,42037,9.7,43.0,24.4,22.9
2311,42039,11.0,45.8,22.1,21.1
2312,42041,7.7,32.0,23.8,36.6
2313,42043,10.2,33.2,25.8,30.8
2314,42045,6.9,30.2,23.8,39.0
2315,42047,7.7,48.0,24.7,19.6
2316,42049,8.7,38.5,24.9,27.9
2317,42051,11.6,48.0,23.1,17.3
2318,42053,17.0,57.4,17.5,8.1
2319,42055,11.7,43.1,23.5,21.6
2320,42057,12.2,52.2,22.0,13.6
2321,42059,12.5,46.0,23.9,17.6
2322,42061,10.5,48.8,23.2,17.4
2323,42063,10.0,43.2,23.8,23.0
2324,42065,10.7,51.1,22.3,15.9
2325,42067,16.7,48.8,20.0,14.5
2326,42069,9.0,36.9,25.9,28.3
2327,42071,15.0,35.3,22.5,27.3
2328,42073,9.2,43.3,25.4,22.1
2329,42075,12.8,44.0,22.5,20.7
2330,42077,11.0,32.9,26.1,29.9
2331,42079,10.2,39.0,28.0,22.9
2332,42081,9.9,38.9,27.8,23.4
2333,42083,8.2,47.5,25.4,18.9
2334,42085,10.1,43.0,24.1,22.8
2335,42087,15.0,51.8,21.3,11.9
2336,42089,10.4,35.1,29.9,24.7
2337,42091,5.6,23.6,21.6,49.3
2338,42093,9.4,40.1,18.9,31.6
2339,42095,9.1,34.5,26.1,30.3
2340,42097,12.0,49.8,21.7,16.6
2341,42099,12.6,47.4,23.4,16.7
2342,42101,15.3,32.6,22.4,29.7
2343,42103,7.0,34.3,31.8,26.8
2344,42105,12.0,47.0,25.6,15.4
2345,42107,10.7,46.6,26.1,16.6
2346,42109,13.4,45.6,21.3,19.8
2347,42111,11.8,49.8,22.6,15.9
2348,42113,10.4,47.7,24.7,17.2
2349,42115,10.2,45.0,26.3,18.6
2350,42117,9.6,45.3,26.0,19.1
2351,42119,13.2,39.0,21.8,26.0
2352,42121,9.8,48.0,23.4,18.7
2353,42123,7.1,45.4,27.9,19.5
2354,42125,6.9,37.3,25.8,30.0
2355,42127,10.4,42.9,26.3,20.4
2356,42129,5.6,36.9,28.3,29.1
2357,42131,7.8,46.4,26.2,19.6
2358,42133,10.1,39.6,25.5,24.9
2359,44000,11.2,28.3,26.3,34.2
2360,44001,9.1,19.4,22.5,49.0
2361,44003,7.8,28.0,30.9,33.3
2362,44005,6.0,22.1,23.8,48.1
2363,44007,14.2,31.0,25.8,29.0
2364,44009,5.1,22.8,26.0,46.1
2365,45000,12.5,29.1,30.3,28.1
2366,45001,18.3,34.0,32.0,15.6
2367,45003,12.0,32.8,28.8,26.4
2368,45005,20.2,45.9,24.7,9.2
2369,45007,14.7,31.2,31.8,22.2
2370,45009,19.7,32.5,29.0,18.8
2371,45011,20.2,35.4,31.9,12.5
2372,45013,7.2,22.3,29.3,41.2
2373,45015,10.6,29.4,34.9,25.0
2374,45017,13.8,36.2,30.1,19.9
2375,45019,8.3,22.7,25.3,43.6
2376,45021,19.7,34.7,31.4,14.2
2377,45023,17.9,39.3,29.4,13.4
2378,45025,23.3,41.3,25.0,10.4
2379,45027,21.5,36.5,26.9,15.1
2380,45029,13.4,45.4,26.6,14.6
2381,45031,17.6,35.1,28.8,18.4
2382,45033,24.7,39.0,25.2,11.1
2383,45035,10.3,27.3,34.2,28.2
2384,45037,17.1,36.7,29.6,16.7
2385,45039,13.8,41.3,28.0,16.9
2386,45041,15.0,32.9,28.5,23.6
2387,45043,12.8,28.8,31.1,27.3
2388,45045,12.0,23.8,29.2,35.1
2389,45047,14.8,30.5,30.1,24.6
2390,45049,19.0,42.5,26.6,11.9
2391,45051,10.4,32.5,33.5,23.6
2392,45053,18.2,37.5,26.5,17.8
2393,45055,12.2,36.5,31.0,20.3
2394,45057,14.1,29.9,29.1,26.9
2395,45059,19.1,33.8,30.9,16.2
2396,45061,18.5,41.5,24.2,15.9
2397,45063,10.4,28.2,31.1,30.4
2398,45065,16.6,33.9,29.0,20.5
2399,45067,21.1,42.0,23.4,13.5
2400,45069,22.8,42.2,26.1,8.9
2401,45071,18.0,36.0,28.1,17.9
2402,45073,15.1,29.0,30.0,25.8
2403,45075,14.1,31.2,34.8,19.9
2404,45077,14.7,29.1,30.3,26.0
2405,45079,8.5,22.5,29.9,39.1
2406,45081,21.8,35.2,26.2,16.8
2407,45083,14.3,29.3,31.9,24.5
2408,45085,14.5,30.8,35.4,19.3
2409,45087,18.8,40.0,29.9,11.3
2410,45089,19.9,41.6,26.2,12.3
2411,45091,9.2,25.1,32.4,33.3
2412,46000,8.3,30.2,32.7,28.8
2413,46003,13.0,33.5,32.1,21.5
2414,46005,15.7,34.0,29.8,20.5
2415,46007,19.6,33.0,31.7,15.7
2416,46009,12.6,37.0,32.2,18.3
2417,46011,5.0,25.2,29.5,40.3
2418,46013,7.0,31.6,32.0,29.4
2419,46015,11.1,31.4,30.4,27.1
2420,46017,21.9,39.6,30.0,8.5
2421,46019,9.0,42.2,29.7,19.2
2422,46021,10.0,35.5,26.5,28.0
2423,46023,11.5,38.1,31.8,18.6
2424,46025,8.8,42.2,30.0,19.1
2425,46027,5.0,20.8,24.2,49.9
2426,46029,8.5,36.5,33.6,21.5
2427,46031,16.2,33.6,32.4,17.8
2428,46033,6.4,35.0,35.1,23.5
2429,46035,7.9,31.1,34.5,26.5
2430,46037,10.5,36.9,31.0,21.6
2431,46039,8.9,36.9,32.0,22.2
2432,46041,14.6,35.9,32.9,16.6
2433,46043,11.5,35.2,37.7,15.5
2434,46045,6.9,34.5,32.3,26.3
2435,46047,5.6,35.1,38.3,21.1
2436,46049,6.7,34.5,31.9,26.9
2437,46051,9.3,38.2,30.6,21.9
2438,46053,10.6,35.6,33.6,20.2
2439,46055,6.1,44.3,34.0,15.6
2440,46057,8.2,42.5,28.3,21.0
2441,46059,6.1,33.0,38.8,22.1
2442,46061,7.8,37.3,36.5,18.5
2443,46063,9.3,31.7,33.0,26.0
2444,46065,7.8,27.3,30.3,34.7
2445,46067,12.3,33.2,29.3,25.2
2446,46069,7.4,36.5,31.6,24.5
2447,46071,17.6,33.5,31.1,17.8
2448,46073,10.6,38.0,28.9,22.5
2449,46075,4.7,42.6,27.0,25.7
2450,46077,9.3,39.1,30.1,21.5
2451,46079,9.1,31.8,26.0,33.1
2452,46081,6.5,29.6,28.9,35.0
2453,46083,5.2,23.0,34.3,37.6
2454,46085,10.3,36.9,32.4,20.3
2455,46087,11.3,35.0,29.5,24.1
2456,46089,17.6,33.3,31.4,17.7
2457,46091,7.9,31.0,37.0,24.1
2458,46093,5.6,28.7,38.5,27.2
2459,46095,18.4,40.0,29.6,12.0
2460,46097,10.2,38.8,32.6,18.5
2461,46099,7.5,26.4,33.0,33.1
2462,46101,9.6,33.7,35.3,21.3
2463,46102,26.1,27.8,35.7,10.4
2464,46103,6.5,27.5,34.5,31.5
2465,46105,7.6,36.0,36.1,20.3
2466,46107,7.2,36.3,34.2,22.3
2467,46109,10.4,35.5,36.8,17.3
2468,46111,6.6,40.1,31.6,21.6
2469,46115,8.9,37.2,32.1,21.8
2470,46117,5.1,30.6,32.2,32.1
2471,46119,4.4,33.7,36.9,25.0
2472,46121,20.1,31.7,32.5,15.6
2473,46123,9.1,41.1,27.5,22.3
2474,46125,8.0,33.7,34.6,23.7
2475,46127,7.4,29.5,32.5,30.6
2476,46129,10.0,38.0,27.1,24.9
2477,46135,9.1,35.4,29.8,25.7
2478,46137,15.9,41.3,26.4,16.4
2479,47000,12.5,32.1,28.0,27.3
2480,47001,13.0,32.9,30.8,23.3
2481,47003,17.9,41.4,24.0,16.6
2482,47005,17.6,46.4,23.7,12.3
2483,47007,24.4,39.8,23.8,12.0
2484,47009,10.9,34.6,30.3,24.2
2485,47011,14.7,32.1,30.9,22.3
2486,47013,22.7,40.6,24.2,12.4
2487,47015,15.5,45.6,23.2,15.8
2488,47017,15.9,42.2,23.9,18.0
2489,47019,16.5,38.6,27.4,17.5
2490,47021,13.0,37.1,28.8,21.0
2491,47023,14.8,39.1,30.1,16.0
2492,47025,19.9,38.0,26.0,16.1
2493,47027,19.7,46.2,20.2,13.9
2494,47029,19.9,46.8,21.7,11.6
2495,47031,14.6,38.5,26.5,20.5
2496,47033,18.8,40.5,26.8,13.8
2497,47035,14.2,37.7,29.7,18.5
2498,47037,10.9,22.1,25.3,41.7
2499,47039,14.1,42.3,29.1,14.5
2500,47041,19.9,40.9,22.5,16.7
2501,47043,16.3,41.8,25.7,16.2
2502,47045,16.1,38.8,28.9,16.1
2503,47047,13.8,32.1,31.9,22.2
2504,47049,17.0,43.6,23.4,16.0
2505,47051,12.5,40.0,26.6,20.8
2506,47053,14.7,39.1,27.8,18.4
2507,47055,14.2,43.1,26.1,16.5
2508,47057,21.4,42.8,25.1,10.7
2509,47059,15.3,41.5,26.5,16.7
2510,47061,25.6,40.7,20.5,13.2
2511,47063,18.7,38.6,25.9,16.8
2512,47065,10.5,26.9,30.4,32.2
2513,47067,22.9,42.2,23.7,11.2
2514,47069,20.4,46.8,21.7,11.2
2515,47071,18.5,42.1,24.4,15.0
2516,47073,15.6,42.7,27.9,13.7
2517,47075,18.0,47.0,23.9,11.0
2518,47077,17.3,42.3,26.1,14.4
2519,47079,14.1,45.6,23.9,16.5
2520,47081,21.4,44.3,23.3,10.9
2521,47083,22.8,47.1,17.1,13.0
2522,47085,15.1,48.4,22.2,14.3
2523,47087,21.8,44.6,22.5,11.0
2524,47089,14.7,39.1,29.5,16.8
2525,47091,20.2,41.6,26.6,11.6
2526,47093,8.3,25.3,28.8,37.6
2527,47095,27.1,43.2,20.4,9.4
2528,47097,22.9,45.4,23.4,8.3
2529,47099,16.6,44.3,24.8,14.3
2530,47101,15.7,42.5,31.4,10.4
2531,47103,16.5,40.5,24.6,18.4
2532,47105,13.8,32.4,27.4,26.4
2533,47107,15.5,40.4,27.9,16.2
2534,47109,17.4,45.4,24.6,12.6
2535,47111,19.7,45.7,24.3,10.3
2536,47113,11.1,35.3,27.9,25.6
2537,47115,18.5,38.7,30.1,12.8
2538,47117,14.6,41.4,29.4,14.7
2539,47119,9.8,35.7,31.4,23.0
2540,47121,16.2,45.4,28.6,9.8
2541,47123,17.6,41.5,27.5,13.4
2542,47125,7.1,28.5,36.0,28.5
2543,47127,14.1,39.9,23.3,22.7
2544,47129,19.7,48.5,22.4,9.4
2545,47131,16.5,44.8,23.4,15.3
2546,47133,19.4,46.7,21.2,12.8
2547,47135,25.1,38.5,24.9,11.5
2548,47137,25.6,38.2,26.7,9.4
2549,47139,17.6,39.4,31.1,11.9
2550,47141,13.4,36.5,23.6,26.4
2551,47143,19.2,36.8,27.0,16.9
2552,47145,11.1,36.3,32.9,19.8
2553,47147,12.8,38.1,29.5,19.6
2554,47149,8.2,27.8,31.7,32.2
2555,47151,20.2,44.3,26.3,9.2
2556,47153,18.4,39.1,27.4,15.1
2557,47155,15.0,37.2,30.3,17.4
2558,47157,11.6,27.5,29.3,31.6
2559,47159,14.7,46.5,24.3,14.4
2560,47161,12.8,44.8,26.8,15.6
2561,47163,12.8,34.7,28.8,23.6
2562,47165,10.3,30.9,30.7,28.1
2563,47167,12.2,37.6,32.9,17.3
2564,47169,15.6,38.4,32.3,13.8
2565,47171,15.0,39.4,30.8,14.8
2566,47173,22.9,44.8,22.4,9.9
2567,47175,21.0,50.8,20.5,7.8
2568,47177,20.5,43.3,21.6,14.5
2569,47179,11.2,28.9,28.1,31.8
2570,47181,19.8,46.6,23.8,9.7
2571,47183,14.9,38.9,24.6,21.6
2572,47185,16.8,45.7,25.2,12.3
2573,47187,4.7,13.3,22.2,59.8
2574,47189,8.4,29.0,30.2,32.4
2575,48000,16.3,25.0,28.8,29.9
2576,48001,18.7,38.9,31.8,10.6
2577,48003,27.7,34.9,25.1,12.2
2578,48005,18.1,31.6,33.4,16.9
2579,48007,15.5,31.2,31.4,21.9
2580,48009,9.7,35.4,31.0,23.9
2581,48011,13.1,22.4,41.6,22.8
